Index,X,Y,Z
0,0.4664173,0.398039,-0.5203012
1,0.46441,0.4050456,-0.5288247
2,0.4620211,0.4069399,-0.5323638
3,0.4609338,0.4068244,-0.5318711
4,0.4621387,0.4055986,-0.531387
5,0.4641287,0.4042163,-0.5319098
6,0.4675074,0.4018286,-0.5323747
7,0.4708305,0.3999453,-0.5347994
8,0.4768496,0.398073,-0.5388725
9,0.4838738,0.3981299,-0.5450129
10,0.4928438,0.3991671,-0.5527673
11,0.5039461,0.4001954,-0.5616184
12,0.5163216,0.4010727,-0.5706459
13,0.5280645,0.401257,-0.5788231
14,0.5433374,0.4009604,-0.5875614
15,0.5554367,0.4010821,-0.5951585
16,0.571618,0.4011371,-0.60309
17,0.5860569,0.4012482,-0.6105215
18,0.60238,0.401397,-0.6171539
19,0.6173453,0.4014709,-0.6239867
20,0.6330473,0.4013252,-0.6299453
21,0.6493267,0.4016303,-0.6351823
22,0.6651296,0.4013136,-0.6406465
23,0.6819718,0.4011555,-0.6454814
24,0.6988885,0.400986,-0.649532
25,0.7154053,0.4008732,-0.6531549
26,0.7320143,0.4007487,-0.6560242
27,0.7481009,0.4006366,-0.6581032
28,0.7636173,0.4006369,-0.6598946
29,0.7794324,0.4011596,-0.6589599
30,0.7946594,0.4011256,-0.658999
31,0.8087133,0.401244,-0.6567175
32,0.8236718,0.4015929,-0.6547481
33,0.8355344,0.4017337,-0.6489913
34,0.8470784,0.4019124,-0.6445439
35,0.8569615,0.4025703,-0.6383606
36,0.8648102,0.402951,-0.6320314
37,0.8721939,0.4035867,-0.6259374
38,0.8767095,0.4038903,-0.6202201
39,0.8789004,0.4033761,-0.615953
40,0.8785103,0.402813,-0.6126382
41,0.8756201,0.4021557,-0.6110538
42,0.8700244,0.4010388,-0.6112028
43,0.863041,0.4000437,-0.6122413
44,0.8567758,0.3998745,-0.612749
45,0.8486916,0.401494,-0.6110137
46,0.8387309,0.4045996,-0.609955
47,0.8279086,0.4057635,-0.6075519
48,0.8149323,0.4038411,-0.6047984
49,0.8027263,0.4021568,-0.6018987
50,0.7894108,0.4016973,-0.5997212
51,0.7761754,0.4004281,-0.5985931
52,0.7607195,0.4005199,-0.5988212
53,0.7437009,0.4009187,-0.60062
54,0.7258598,0.401695,-0.6040089
55,0.707687,0.402665,-0.6088248
56,0.6892127,0.4026228,-0.6150542
57,0.6729711,0.4026588,-0.6220412
58,0.6576053,0.4027734,-0.631181
59,0.6295019,0.4026514,-0.653993
60,0.6162575,0.4024309,-0.666006
61,0.6025646,0.4022449,-0.6781248
62,0.5885404,0.4011231,-0.6907473
63,0.5748136,0.4009359,-0.7028592
64,0.5610191,0.4007375,-0.7145978
65,0.5475233,0.4006208,-0.7261172
66,0.5352117,0.4008253,-0.7378692
67,0.5227504,0.4007801,-0.7490686
68,0.5113417,0.4007234,-0.7594087
69,0.5003529,0.4007801,-0.7700628
70,0.4902737,0.4007531,-0.7803244
71,0.4801363,0.4008587,-0.7899286
72,0.4724222,0.4007704,-0.7997663
73,0.4641548,0.4006041,-0.8099501
74,0.4572105,0.4009594,-0.8195851
75,0.4509418,0.401418,-0.8290369
76,0.4448448,0.4019772,-0.8380883
77,0.4406678,0.4031537,-0.8456367
78,0.4373702,0.4043952,-0.8513585
79,0.4351752,0.4051093,-0.8553749
80,0.4331179,0.4059291,-0.8593614
81,0.4337283,0.4062411,-0.8598219
82,0.4343054,0.4067692,-0.8606792
83,0.4367417,0.4065033,-0.8583078
84,0.4402059,0.4055292,-0.8544869
85,0.4410588,0.4053176,-0.8545025
86,0.4399723,0.404411,-0.8542174
87,0.4383228,0.4048232,-0.8546226
88,0.4380018,0.4064672,-0.8538383
89,0.4389441,0.406211,-0.8526331
90,0.4406306,0.4044819,-0.8498426
