Index,X,Y,Z
0,0.4019459,0.4048671,-0.5184478
1,0.4008327,0.4075527,-0.5206034
2,0.4016415,0.4085085,-0.5222254
3,0.405577,0.4085722,-0.5234998
4,0.4101166,0.4079088,-0.5258503
5,0.4181674,0.4062501,-0.5303498
6,0.4243639,0.4054463,-0.5353326
7,0.432838,0.4037239,-0.5422747
8,0.4422726,0.4018471,-0.5496899
9,0.4522247,0.4000566,-0.5569983
10,0.4657076,0.3987576,-0.5655886
11,0.4814126,0.398791,-0.5736122
12,0.4985835,0.398896,-0.5815047
13,0.5155168,0.3986218,-0.5899083
14,0.5373313,0.3983031,-0.600108
15,0.5562773,0.3983889,-0.6090413
16,0.5779377,0.399269,-0.6180274
17,0.599649,0.400457,-0.6267626
18,0.6212654,0.40174,-0.6347538
19,0.6424909,0.4023609,-0.6424956
20,0.6637794,0.4018679,-0.6484571
21,0.6840202,0.4013811,-0.6541293
22,0.7028564,0.4003281,-0.6579226
23,0.7203814,0.3993692,-0.6607376
24,0.7376097,0.398746,-0.6631395
25,0.7694708,0.3984957,-0.665993
26,0.7849061,0.3985891,-0.6673158
27,0.7984871,0.3994872,-0.6678244
28,0.8109735,0.4015746,-0.6677381
29,0.8182385,0.4053392,-0.6644593
30,0.8203841,0.4105854,-0.6589532
31,0.818917,0.4144821,-0.6528713
32,0.8153095,0.4174283,-0.6450882
33,0.8125395,0.4182225,-0.6377677
34,0.8060461,0.4147763,-0.6292346
35,0.7984059,0.4089282,-0.6204626
36,0.7885538,0.4037736,-0.6107127
37,0.7767737,0.401504,-0.6021147
38,0.764972,0.3988189,-0.5979548
39,0.752717,0.3999033,-0.5978575
40,0.7419118,0.4040356,-0.5964628
41,0.7265791,0.407188,-0.5968752
42,0.7093643,0.4087741,-0.595946
43,0.6920879,0.4092794,-0.594785
44,0.6700828,0.409703,-0.5923787
45,0.6471908,0.4077341,-0.5907343
46,0.6254988,0.4053036,-0.5912542
47,0.6059049,0.4029703,-0.5956181
48,0.5886595,0.4008514,-0.6029875
49,0.572064,0.399321,-0.6105282
50,0.5576774,0.3992436,-0.6231635
51,0.5423714,0.3988867,-0.6344334
52,0.5279804,0.3991445,-0.64829
53,0.5141274,0.3988577,-0.6632565
54,0.4999166,0.397772,-0.6756251
55,0.4872488,0.39654,-0.6888875
56,0.4758267,0.3954083,-0.7019407
57,0.4662887,0.3953768,-0.7150133
58,0.4564978,0.3954851,-0.7278361
59,0.4486071,0.3961434,-0.7425489
60,0.4410308,0.3970352,-0.7567317
61,0.4356975,0.3991085,-0.7702211
62,0.4310654,0.4007477,-0.7830533
63,0.4276767,0.4021334,-0.7944863
64,0.4259316,0.4031625,-0.8038898
65,0.4253632,0.4033697,-0.8117107
66,0.4253662,0.403917,-0.8178083
67,0.4240919,0.4042598,-0.8237616
68,0.4239255,0.4039159,-0.8274156
69,0.4233677,0.4036256,-0.8318889
70,0.4241857,0.4023664,-0.8336726
71,0.4243783,0.4017684,-0.8360259
72,0.4245465,0.4021285,-0.8390362
73,0.4249254,0.4029744,-0.8401739
74,0.4258188,0.4034316,-0.8403485
75,0.4266061,0.4035024,-0.8391527
76,0.427913,0.4033033,-0.8368236
77,0.4291561,0.4030257,-0.8342683
78,0.4301846,0.4024172,-0.8295876
79,0.4307035,0.4011294,-0.8244618
80,0.4318594,0.3993277,-0.8182538
81,0.4334221,0.3976469,-0.8121595
82,0.4350342,0.3963944,-0.8062811
83,0.4372973,0.3945031,-0.797877
84,0.4386146,0.3931842,-0.7918615
85,0.4401174,0.3931689,-0.7826004
