Index,X,Y,Z
0,0.480604,0.3993633,-0.5437742
1,0.4807696,0.3995743,-0.5444588
2,0.4809211,0.3999706,-0.545343
3,0.481323,0.4006485,-0.5463635
4,0.4815828,0.4013878,-0.5479427
5,0.4816615,0.4019654,-0.5489786
6,0.4807628,0.4024552,-0.5503514
7,0.4809579,0.4031108,-0.5514257
8,0.4825402,0.4032015,-0.5536802
9,0.4865634,0.4025906,-0.5573683
10,0.4911324,0.4015817,-0.5621448
11,0.5003726,0.4005724,-0.5707614
12,0.5101195,0.4003635,-0.579727
13,0.5266795,0.4009056,-0.5928609
14,0.541639,0.4014652,-0.6028722
15,0.5558317,0.4012543,-0.6107275
16,0.5726984,0.402028,-0.6155865
17,0.5896109,0.4020373,-0.6176734
18,0.6065465,0.4015354,-0.6172701
19,0.6231786,0.401107,-0.6141176
20,0.6383908,0.4003965,-0.6116543
21,0.651424,0.3995647,-0.6060652
22,0.661698,0.3994722,-0.5995137
23,0.6692888,0.3998854,-0.5925099
24,0.6769113,0.3998677,-0.5868809
25,0.6801674,0.3995421,-0.5808775
26,0.6794406,0.3990645,-0.5759647
27,0.6752769,0.398789,-0.5735087
28,0.6705045,0.3977413,-0.5723935
29,0.6595104,0.3978384,-0.5755901
30,0.6492673,0.3982958,-0.5797659
31,0.6352386,0.4012425,-0.5831316
32,0.6218257,0.4039869,-0.5874469
33,0.6074311,0.4053699,-0.5897315
34,0.5907968,0.4032648,-0.5935459
35,0.5736254,0.4007189,-0.5975268
36,0.5569466,0.3995215,-0.6031833
37,0.5403443,0.3990834,-0.6108035
38,0.5251828,0.3989592,-0.6184042
39,0.5113798,0.4000307,-0.6290317
40,0.5001749,0.3999326,-0.6411617
41,0.492242,0.4004234,-0.6533069
42,0.4836665,0.4002722,-0.6643849
43,0.4794113,0.3997957,-0.6757528
44,0.4767229,0.3997984,-0.6851656
45,0.4740098,0.4004692,-0.6921792
46,0.4727186,0.4016728,-0.696924
47,0.4709055,0.4025412,-0.7016111
48,0.4715623,0.4030794,-0.7027158
49,0.4734465,0.4033181,-0.7016877
50,0.4755591,0.4031636,-0.6990637
51,0.4770531,0.4030074,-0.6971936
52,0.4773498,0.4013882,-0.6933376
53,0.4758832,0.4004611,-0.6926191
54,0.4736344,0.4020267,-0.6920513
55,0.4732231,0.4021743,-0.6912861
56,0.4751856,0.4017932,-0.6894311
57,0.4767749,0.4008886,-0.6877321
58,0.4784952,0.3999846,-0.6854042
59,0.4801494,0.39896,-0.6836577
