Index,X,Y,Z
0,0.4096795,0.3996502,-0.5503945
1,0.4104982,0.399262,-0.553089
2,0.4129026,0.399909,-0.5568023
3,0.4121048,0.4009106,-0.5580856
4,0.4134954,0.4013624,-0.5591084
5,0.4142749,0.4020372,-0.5620611
6,0.4128238,0.4041711,-0.565218
7,0.4133762,0.4053575,-0.5679487
8,0.4187294,0.4035796,-0.5760954
9,0.4235536,0.4016617,-0.5828103
10,0.438905,0.3992903,-0.593781
11,0.4570242,0.3972479,-0.6073654
12,0.4762479,0.3967229,-0.6195762
13,0.4928601,0.3973804,-0.6296166
14,0.5136967,0.4001436,-0.6387028
15,0.5342041,0.4011172,-0.6459696
16,0.5521654,0.4013808,-0.6538104
17,0.5770202,0.4007337,-0.6578687
18,0.5994337,0.4005196,-0.6630662
19,0.6237666,0.4009407,-0.6662694
20,0.648002,0.400913,-0.6690229
21,0.6723554,0.4010773,-0.6709076
22,0.6962199,0.401512,-0.6715266
23,0.7185374,0.4012162,-0.6706321
24,0.7406627,0.4009711,-0.6706647
25,0.7626181,0.4013723,-0.6687067
26,0.7840891,0.4010745,-0.6660743
27,0.8050484,0.4009535,-0.6636622
28,0.8248354,0.4026171,-0.6602024
29,0.8398471,0.4035663,-0.6534722
30,0.8546597,0.4046893,-0.6482005
31,0.864826,0.4060257,-0.6435362
32,0.8712652,0.4084567,-0.6417509
33,0.8728392,0.4112658,-0.6427416
34,0.8734547,0.413763,-0.6435845
35,0.8635734,0.413651,-0.6484158
36,0.8492916,0.4092893,-0.6514667
37,0.8281012,0.4052246,-0.6481414
38,0.8015055,0.4032775,-0.6402742
39,0.7759078,0.4024051,-0.6323275
40,0.7461354,0.4016618,-0.6242085
41,0.7201136,0.4013014,-0.6167282
42,0.6970918,0.4029581,-0.6120512
43,0.6744345,0.4029912,-0.6098449
44,0.6490809,0.4045207,-0.6096368
45,0.621676,0.40538,-0.6139189
46,0.5948095,0.4037117,-0.6189812
47,0.5712315,0.4033641,-0.6277246
48,0.5512983,0.4031094,-0.6381835
49,0.5344533,0.4024201,-0.6514994
50,0.5191296,0.4015244,-0.6686782
51,0.5057449,0.4002388,-0.6897352
52,0.4927787,0.3995618,-0.7094526
53,0.4893328,0.4007463,-0.7361398
54,0.4826159,0.401848,-0.7584396
55,0.4807815,0.4041488,-0.7804223
56,0.4803031,0.4060337,-0.8006485
57,0.4778687,0.4069515,-0.8191254
58,0.4813496,0.4071282,-0.8332111
59,0.4815171,0.4065687,-0.848672
60,0.482136,0.4055968,-0.8622324
61,0.4801143,0.4050222,-0.8757774
62,0.4766074,0.405272,-0.889273
63,0.4736792,0.4060302,-0.9013015
64,0.4720056,0.4060135,-0.9120343
65,0.4707073,0.4064142,-0.921042
66,0.4684139,0.4062489,-0.9282777
67,0.4659519,0.4057119,-0.9338586
68,0.4642061,0.4049655,-0.9396615
69,0.4640364,0.4045492,-0.9433036
70,0.4637176,0.4043697,-0.9464995
71,0.4641355,0.404513,-0.9488988
72,0.4650563,0.4048764,-0.9501745
73,0.4659996,0.4048899,-0.9498745
74,0.4669313,0.404572,-0.9493662
75,0.468536,0.4044611,-0.9461492
76,0.4702566,0.4041738,-0.9412746
77,0.4719235,0.403132,-0.9362674
78,0.4745256,0.4014611,-0.9285071
79,0.4765117,0.3980721,-0.9198194
80,0.4785673,0.3947297,-0.9107627
81,0.4817153,0.3920007,-0.9019117
82,0.4843139,0.3902746,-0.8938327
