Index,X,Y,Z
0,0.5670236,0.399835,-0.5706382
1,0.5668244,0.400063,-0.5708658
2,0.5669073,0.4002315,-0.5712267
3,0.5670217,0.4002369,-0.5716277
4,0.5671628,0.4004046,-0.5718681
5,0.5670617,0.4003818,-0.5720088
6,0.5672996,0.4003338,-0.5723185
7,0.5676793,0.4004343,-0.5725041
8,0.5679144,0.4005914,-0.5728844
9,0.5679651,0.4011384,-0.5736472
10,0.5679817,0.4019898,-0.5746937
11,0.568053,0.4026957,-0.5757472
12,0.5678911,0.4035929,-0.5767202
13,0.5677892,0.40426,-0.5773743
14,0.5680775,0.4047127,-0.577765
15,0.5685807,0.405063,-0.5780432
16,0.5693032,0.4055079,-0.5785274
17,0.571393,0.4060279,-0.5796651
18,0.5748088,0.40565,-0.5824202
19,0.5794768,0.4047123,-0.5863436
20,0.5862371,0.4041292,-0.5918835
21,0.5932523,0.4037232,-0.5976182
22,0.6037551,0.4032319,-0.6057224
23,0.6120135,0.4029596,-0.6118134
24,0.6216386,0.4026805,-0.6178644
25,0.6305546,0.4025086,-0.6230502
26,0.6401061,0.402505,-0.626803
27,0.65008,0.402567,-0.6293963
28,0.6600975,0.4021988,-0.6318473
29,0.6697622,0.4012744,-0.6342394
30,0.6795386,0.400507,-0.6365554
31,0.6892086,0.4001515,-0.6394433
32,0.698989,0.4003216,-0.6425075
33,0.7083452,0.4005789,-0.6459743
34,0.7177944,0.4006924,-0.649465
35,0.7270918,0.4006491,-0.6531556
36,0.7363714,0.4006907,-0.6568602
37,0.7452148,0.4007084,-0.6602874
38,0.7540459,0.4006796,-0.6634257
39,0.7624143,0.4006564,-0.6661801
40,0.7706468,0.4006258,-0.6686262
41,0.777847,0.4007368,-0.6701949
42,0.784514,0.4008499,-0.6711439
43,0.7904621,0.4010504,-0.6712512
44,0.7964293,0.4014082,-0.6712036
45,0.7999886,0.4014748,-0.669048
46,0.8031425,0.4015629,-0.6668927
47,0.80576,0.4015818,-0.6640842
48,0.808013,0.4014775,-0.6614514
49,0.8084173,0.4014794,-0.6581575
50,0.8085608,0.4013595,-0.6552816
51,0.8069571,0.4009123,-0.6526435
52,0.8049213,0.4007604,-0.6501579
53,0.8035615,0.4007752,-0.6480691
54,0.8005158,0.4004585,-0.6464715
55,0.7972615,0.4007429,-0.6446233
56,0.7930875,0.4014792,-0.6423808
57,0.7883921,0.4031789,-0.6391066
58,0.7834578,0.4040536,-0.635902
59,0.7760952,0.4043856,-0.6320124
60,0.7673314,0.404774,-0.6274966
61,0.757133,0.4053379,-0.6232745
62,0.7454536,0.4062544,-0.6192734
63,0.7328413,0.406787,-0.617337
64,0.7197301,0.4070673,-0.6167679
65,0.707477,0.4068713,-0.6166551
66,0.6945388,0.4054143,-0.6181887
67,0.6829109,0.4039273,-0.6197797
68,0.6712583,0.4023201,-0.6214483
69,0.6609019,0.400403,-0.6271781
70,0.6505885,0.3992123,-0.6316777
71,0.6405699,0.3984317,-0.6387138
72,0.630896,0.3987848,-0.6463914
73,0.6211368,0.3993352,-0.6538119
74,0.6105696,0.3994978,-0.6600825
75,0.6005872,0.4001059,-0.6665481
76,0.5904098,0.4006166,-0.6725261
77,0.5804337,0.4009544,-0.677913
78,0.5717189,0.4011464,-0.6822593
79,0.5640838,0.4019732,-0.6864355
80,0.5568626,0.4023937,-0.6903011
81,0.5512777,0.4027576,-0.6934173
82,0.5462316,0.4036107,-0.6966349
83,0.5425048,0.4040639,-0.6996057
84,0.5398973,0.4040809,-0.7021886
85,0.5379845,0.4043574,-0.7050017
86,0.5370044,0.4048298,-0.7068787
87,0.5390576,0.4052525,-0.7069142
88,0.5400035,0.4059961,-0.7064382
89,0.5403653,0.4066859,-0.7063192
90,0.5411785,0.4062079,-0.7052355
91,0.5419118,0.4055235,-0.7046322
92,0.5417773,0.4055234,-0.7041695
93,0.5413132,0.4053496,-0.7025371
94,0.5413728,0.4054277,-0.700804
95,0.5423177,0.4058076,-0.6984186
96,0.5436926,0.4059722,-0.6962308
97,0.5454608,0.4056665,-0.6938872
98,0.5464647,0.4055436,-0.6917387
