Index,X,Y,Z
0,0.4617997,0.3908445,-0.5324808
1,0.4600592,0.3984398,-0.5410353
2,0.4556358,0.403654,-0.5450942
3,0.4537429,0.4042612,-0.5456062
4,0.4552715,0.4036901,-0.5451629
5,0.456823,0.4008705,-0.5450212
6,0.4598804,0.3989103,-0.5452519
7,0.4644338,0.3954996,-0.5475215
8,0.467573,0.3960115,-0.55138
9,0.4735569,0.3975351,-0.5599776
10,0.4786882,0.3974305,-0.5671604
11,0.4899386,0.397933,-0.5785438
12,0.5040876,0.3984256,-0.5904003
13,0.519407,0.3980866,-0.6028118
14,0.5336259,0.3983561,-0.6137866
15,0.549545,0.3995411,-0.6239418
16,0.5635843,0.3999377,-0.6336256
17,0.5791214,0.4004812,-0.6422907
18,0.5952085,0.4005849,-0.6500192
19,0.6118496,0.4005175,-0.6571097
20,0.6288843,0.4001192,-0.6631917
21,0.6453965,0.3999824,-0.6691568
22,0.6623785,0.39965,-0.67344
23,0.6788445,0.3994462,-0.6778597
24,0.6952128,0.3992628,-0.6796064
25,0.7113379,0.3993105,-0.6815348
26,0.7278935,0.3994513,-0.6836144
27,0.7439169,0.3992721,-0.6839215
28,0.7598444,0.39936,-0.6844152
29,0.7748066,0.3997303,-0.682366
30,0.7897128,0.4000456,-0.6813673
31,0.8033634,0.4003305,-0.6785104
32,0.8165497,0.4007106,-0.6748918
33,0.8283874,0.4005703,-0.6703466
34,0.8389341,0.4007112,-0.66406
35,0.8478047,0.4010104,-0.6568055
36,0.8560461,0.4008219,-0.6505412
37,0.8607135,0.401055,-0.6436393
38,0.8641899,0.4012568,-0.6373226
39,0.8674977,0.4009794,-0.6316708
40,0.8668731,0.4005282,-0.6267253
41,0.8644011,0.4002418,-0.6227512
42,0.8593903,0.3994763,-0.6202728
43,0.8529875,0.3992594,-0.6179404
44,0.8474362,0.399497,-0.6151758
45,0.8379118,0.4008399,-0.6117803
46,0.8262732,0.4020617,-0.6075428
47,0.8120031,0.4032941,-0.6018912
48,0.7979925,0.4028161,-0.5967895
49,0.7790417,0.4023708,-0.5900435
50,0.7599175,0.4015588,-0.5840414
51,0.7412931,0.4003718,-0.5808692
52,0.7251972,0.3990463,-0.5834942
53,0.7117333,0.3985787,-0.5908182
54,0.6993093,0.3989084,-0.5984381
55,0.6903597,0.4014935,-0.6115733
56,0.6811255,0.4029979,-0.6264933
57,0.671552,0.4028532,-0.6426526
58,0.6607336,0.4019162,-0.6575711
59,0.6484352,0.400477,-0.6711331
60,0.6362869,0.3990063,-0.6850754
61,0.6240487,0.3972973,-0.6986617
62,0.6109976,0.3970105,-0.7113765
63,0.5986162,0.3975936,-0.7243509
64,0.5861061,0.3991252,-0.7372941
65,0.5740734,0.3997975,-0.7503016
66,0.563118,0.4003212,-0.7631702
67,0.5523925,0.4004864,-0.7768685
68,0.5423063,0.4004428,-0.7902173
69,0.5328237,0.400034,-0.8034354
70,0.5236828,0.4001504,-0.8171279
71,0.5146009,0.4001998,-0.830748
72,0.5050969,0.4005199,-0.84373
73,0.4961437,0.4007357,-0.8561672
74,0.4872486,0.4010311,-0.8683153
75,0.4789767,0.4013744,-0.8789024
76,0.4714609,0.4019941,-0.8884981
77,0.4654591,0.4031258,-0.8966474
78,0.4597161,0.4036722,-0.9048052
79,0.4568761,0.4042592,-0.9098251
80,0.4560806,0.4046126,-0.913258
81,0.4556416,0.4048835,-0.9165019
82,0.4607205,0.4045901,-0.9148864
83,0.4630743,0.404495,-0.915785
84,0.4661086,0.4040765,-0.9148517
85,0.4674782,0.4036866,-0.9141979
86,0.4676354,0.4037929,-0.9144114
87,0.4676276,0.4040535,-0.9130492
88,0.4685493,0.4035839,-0.9099727
89,0.4693259,0.4030041,-0.9065578
90,0.4699166,0.4022939,-0.9031647
91,0.4703323,0.4012683,-0.9002782
