Index,X,Y,Z
0,0.4384766,0.4007725,-0.5601633
1,0.4359687,0.4021739,-0.5617561
2,0.4351492,0.4017677,-0.5614845
3,0.4359201,0.4006439,-0.5609149
4,0.4393563,0.4003697,-0.5619136
5,0.4428374,0.4007169,-0.5646157
6,0.4520272,0.4006258,-0.5712773
7,0.4607993,0.3999662,-0.5773314
8,0.4761564,0.3982688,-0.5873531
9,0.4952356,0.3961327,-0.5991737
10,0.5132365,0.3949993,-0.6095479
11,0.5347779,0.3949462,-0.621731
12,0.5562743,0.3964393,-0.6317662
13,0.5769765,0.3977252,-0.6414258
14,0.6027505,0.3995315,-0.6510063
15,0.6255741,0.400117,-0.6600056
16,0.6509236,0.3998913,-0.6686922
17,0.6764172,0.3997166,-0.6766219
18,0.701131,0.398725,-0.6833385
19,0.7249925,0.3986856,-0.6885669
20,0.7478412,0.398088,-0.6930556
21,0.7690058,0.3979695,-0.6961011
22,0.7883,0.39825,-0.6975423
23,0.8065202,0.3979025,-0.6988179
24,0.822265,0.3986349,-0.697289
25,0.8360725,0.3986948,-0.6929879
26,0.8495225,0.3984335,-0.6878986
27,0.8569397,0.3986287,-0.6775137
28,0.8629882,0.3982769,-0.6690361
29,0.853211,0.3970168,-0.6582714
30,0.8476396,0.3967119,-0.6516653
31,0.8336406,0.395764,-0.6468815
32,0.8178917,0.3949613,-0.644268
33,0.8001434,0.396511,-0.6397322
34,0.7832537,0.3989254,-0.6354391
35,0.7558424,0.4016154,-0.629105
36,0.7341225,0.402313,-0.6228436
37,0.7083037,0.4013613,-0.6170639
38,0.6799873,0.4011204,-0.6133875
39,0.6504138,0.4013164,-0.6148962
40,0.6230497,0.4005648,-0.6181435
41,0.5971425,0.4001972,-0.6277624
42,0.5751444,0.3995433,-0.6404943
43,0.5575883,0.399394,-0.6570387
44,0.5431808,0.3990955,-0.676492
45,0.5280314,0.3990176,-0.6948767
46,0.5135591,0.3987696,-0.7150382
47,0.5046858,0.3996525,-0.7401922
48,0.5005034,0.400963,-0.7661187
49,0.4930121,0.400966,-0.7881934
50,0.4910922,0.4007603,-0.810097
51,0.4889069,0.4004425,-0.8311771
52,0.4882109,0.3995893,-0.850921
53,0.4889952,0.3986956,-0.8693019
54,0.4877777,0.3981389,-0.8866683
55,0.4850402,0.3979227,-0.9003622
56,0.4809573,0.3976368,-0.9157763
57,0.4755511,0.3976833,-0.9295959
58,0.4711123,0.3974852,-0.9418351
59,0.468264,0.3966748,-0.9543058
60,0.4654251,0.3956958,-0.9673699
61,0.4626035,0.3961793,-0.9773108
62,0.4602683,0.3964712,-0.9844325
63,0.4574755,0.3966347,-0.9905186
64,0.4548194,0.3963195,-0.9883391
65,0.4522685,0.3955772,-0.9894024
66,0.4514373,0.3946272,-0.9871323
67,0.45008,0.3938247,-0.9863054
68,0.4502877,0.3931029,-0.9804614
69,0.45118,0.3925222,-0.977156
70,0.4525498,0.3912026,-0.9716392
71,0.4537831,0.3893238,-0.9649419
72,0.455057,0.3878095,-0.9593431
73,0.4572766,0.3858931,-0.9522868
74,0.4584684,0.3838692,-0.9439607
75,0.4620423,0.3833416,-0.933395
76,0.4651958,0.3869539,-0.9221891
77,0.4674086,0.3928626,-0.9103887
