Index,X,Y,Z
0,0.8353667,0.4106801,-0.5727623
1,0.8352045,0.4105725,-0.5727237
2,0.8352288,0.4105929,-0.57315
3,0.8351234,0.4104345,-0.5731192
4,0.8351874,0.4105414,-0.5731922
5,0.8354535,0.4105815,-0.5734428
6,0.8352586,0.4105286,-0.5734783
7,0.8352352,0.4105465,-0.5731615
8,0.8353497,0.410389,-0.5732024
9,0.8352641,0.4102805,-0.5730429
10,0.8349178,0.4105101,-0.5730267
11,0.8347295,0.4107487,-0.5736639
12,0.8347382,0.4108925,-0.5738952
13,0.8351742,0.4111494,-0.5741481
14,0.8355411,0.411214,-0.5740681
15,0.8357503,0.4110129,-0.5738813
16,0.8356801,0.4107563,-0.5736134
17,0.8352295,0.4099744,-0.5731454
18,0.8349072,0.409265,-0.5726696
19,0.8346024,0.4085033,-0.5721433
20,0.8342197,0.4076418,-0.5717559
21,0.8340266,0.4072745,-0.5716381
22,0.8346621,0.4083615,-0.5710391
23,0.835149,0.4087235,-0.5711695
24,0.8353539,0.40903,-0.5712697
25,0.8356536,0.409378,-0.5713063
26,0.8356542,0.4093777,-0.5711085
27,0.8352538,0.4091714,-0.5707794
28,0.835026,0.4083823,-0.5705974
29,0.8348717,0.4079644,-0.5699637
30,0.8347122,0.4077282,-0.5694432
31,0.8345879,0.4070853,-0.5695711
32,0.8346848,0.4072226,-0.5692464
33,0.8347636,0.4076406,-0.5687119
34,0.8346419,0.4076346,-0.5685982
35,0.8341551,0.40781,-0.5680265
36,0.8329674,0.4083669,-0.56789
37,0.8310473,0.4086246,-0.567582
38,0.8281308,0.4090387,-0.5659468
39,0.8250642,0.4090573,-0.5634952
40,0.8189909,0.4091799,-0.5578015
41,0.8105053,0.4086632,-0.550382
42,0.8007832,0.4073543,-0.5436908
43,0.7890913,0.4085346,-0.5356782
44,0.7753962,0.4099226,-0.5303118
45,0.7538931,0.4176024,-0.529946
46,0.7346334,0.4254607,-0.5294322
47,0.7168832,0.4317635,-0.5281315
48,0.6973704,0.4361671,-0.5245063
49,0.677672,0.4391274,-0.5195601
50,0.65698,0.4392232,-0.511177
51,0.6345346,0.4344869,-0.5036431
52,0.6126055,0.4294081,-0.4963706
53,0.5912647,0.4272364,-0.4885881
54,0.5693562,0.4242426,-0.4805781
55,0.5477741,0.4220564,-0.4723482
56,0.5264869,0.4217247,-0.4634666
57,0.5051748,0.4224612,-0.4544527
58,0.4829951,0.4243378,-0.4451509
59,0.4603368,0.425165,-0.4373403
60,0.4358428,0.4257379,-0.4294176
61,0.4105439,0.4252172,-0.4227244
62,0.3852475,0.4253772,-0.4161942
63,0.3597352,0.4257178,-0.410162
64,0.3348116,0.4260375,-0.4048521
65,0.3101072,0.4266657,-0.3997754
66,0.2863486,0.4274487,-0.3942136
67,0.2633382,0.4284422,-0.3887182
68,0.2405638,0.4296989,-0.3831695
69,0.2194187,0.4315184,-0.3782552
70,0.1981506,0.4316778,-0.3744262
71,0.1779455,0.431879,-0.36999
72,0.1578839,0.4325066,-0.3653539
73,0.1380178,0.4306444,-0.3619177
74,0.1176509,0.4297932,-0.3587866
75,0.09858071,0.4291893,-0.3562948
76,0.08001536,0.4276059,-0.3547788
77,0.0624664,0.4260875,-0.3523501
78,0.04704118,0.4248125,-0.3497351
79,0.03521166,0.423126,-0.345799
80,0.02166629,0.422386,-0.3421973
81,0.011499,0.4222049,-0.3399928
82,0.002428554,0.4218639,-0.3393726
83,-0.006847843,0.4194228,-0.3389941
84,-0.01129885,0.4132549,-0.3396451
85,-0.01872927,0.4061408,-0.3402505
86,-0.02336819,0.3958432,-0.3416486
87,-0.02744734,0.3861141,-0.3430813
88,-0.02574393,0.3745596,-0.3453079
89,-0.02618543,0.3814901,-0.3520113
90,-0.01066151,0.3899412,-0.3602068
91,-0.004045012,0.3954907,-0.3581949
92,-0.006554685,0.3995085,-0.3549893
93,-0.007886991,0.400867,-0.350057
94,-0.009705661,0.4004425,-0.3430269
95,-0.009320723,0.3978585,-0.341696
96,-0.009457009,0.3963877,-0.3446951
97,-0.01207145,0.3976113,-0.3469031
98,-0.01159495,0.3959413,-0.3500127
99,-0.010785,0.3963898,-0.3485493
100,-0.01022252,0.3965675,-0.3457968
101,-0.00962292,0.3982185,-0.3447994
102,-0.009781152,0.3986597,-0.3455048
103,-0.009503353,0.3987673,-0.3460304
104,-0.01045716,0.3980551,-0.3464316
105,-0.010904,0.3969734,-0.3462228
106,-0.01160881,0.3959352,-0.3465162
107,-0.01214384,0.3957244,-0.3471128
108,-0.01086364,0.3964176,-0.3469996
109,-0.01091014,0.3963286,-0.3467761
110,-0.01143019,0.396769,-0.3470898
111,-0.01260586,0.3960935,-0.3472672
112,-0.01264099,0.3960044,-0.3472837
113,-0.01292683,0.3959127,-0.3472758
114,-0.01317482,0.3954948,-0.3474429
115,-0.01323072,0.3960573,-0.347092
116,-0.01332437,0.3956403,-0.3473174
117,-0.01261148,0.3958226,-0.3470978
118,-0.01280576,0.3950652,-0.3473657
119,-0.01279481,0.3954256,-0.3473974
120,-0.01292445,0.395535,-0.3473577
121,-0.01314609,0.3951035,-0.3473772
122,-0.01330196,0.3952461,-0.3474065
123,-0.01342679,0.3950879,-0.3475432
124,-0.01360416,0.3947089,-0.3478197
125,-0.01365363,0.3948641,-0.3476859
126,-0.01369818,0.3948681,-0.3476385
127,-0.01380631,0.3947248,-0.34788
128,-0.0139311,0.3948447,-0.3479686
129,-0.01397363,0.3948734,-0.3479888
130,-0.01419571,0.3946842,-0.3480429
131,-0.01430707,0.3946508,-0.3480681
132,-0.01427957,0.394697,-0.3480088
133,-0.01417046,0.3948389,-0.3480212
134,-0.01395369,0.3949821,-0.3478684
135,-0.01379757,0.3952417,-0.3478026
136,-0.01379146,0.395329,-0.3477366
137,-0.01377606,0.3952569,-0.3476842
138,-0.01376466,0.3952813,-0.347672
139,-0.01367813,0.3953915,-0.3475325
140,-0.01348805,0.3956406,-0.347414
141,-0.01322191,0.3959552,-0.3472838
142,-0.01308138,0.3961408,-0.3470905
143,-0.01294507,0.3963929,-0.3469817
144,-0.01146109,0.3973896,-0.3466135
145,-0.01127692,0.3973763,-0.3462887
146,-0.01102427,0.3978814,-0.3462403
147,-0.01135795,0.3977227,-0.3462135
148,-0.01082317,0.3978418,-0.3460174
149,-0.01013123,0.3980522,-0.3456859
150,-0.01035477,0.3974423,-0.3454399
151,-0.009155495,0.3977095,-0.3451236
152,-0.008157142,0.3973251,-0.3445889
153,-0.006632309,0.3985634,-0.3440132
154,-0.005240859,0.3994299,-0.3443963
155,-0.002230055,0.3999316,-0.3444806
156,0.001273014,0.3993762,-0.3462941
157,0.01258328,0.397922,-0.350628
158,0.03167431,0.3932731,-0.348893
159,0.05207579,0.3907791,-0.347109
160,0.07183365,0.3960068,-0.3405799
161,0.08911326,0.400814,-0.3332501
162,0.1037473,0.403772,-0.330001
163,0.1190801,0.4048392,-0.3300666
164,0.1330316,0.4029044,-0.3352241
165,0.1461421,0.402243,-0.3388183
166,0.1564282,0.3984746,-0.3416016
167,0.1698496,0.39538,-0.3404448
168,0.183974,0.3952326,-0.3378619
169,0.2001086,0.3978468,-0.3325231
170,0.2164118,0.4004189,-0.3274654
171,0.2326935,0.4026968,-0.3236887
172,0.248914,0.4030914,-0.3196882
173,0.2642647,0.4028482,-0.3166386
174,0.2794345,0.4028662,-0.3138922
175,0.2940985,0.4023414,-0.3108047
176,0.3085446,0.4020592,-0.3078778
177,0.3227718,0.403034,-0.3049932
178,0.3356047,0.4040415,-0.3032771
179,0.3472613,0.4049002,-0.3024914
180,0.357874,0.4059644,-0.3023619
181,0.3640543,0.4058619,-0.3045849
182,0.3719589,0.4055808,-0.3053135
183,0.3764407,0.4052426,-0.3049768
184,0.3818444,0.405045,-0.3037419
185,0.3844277,0.4058254,-0.3006918
186,0.3873558,0.4068949,-0.2973981
187,0.3871713,0.4083309,-0.2920541
188,0.384787,0.4102202,-0.2852724
189,0.3802036,0.4114602,-0.2807978
190,0.3782049,0.4104667,-0.2839411
191,0.3765939,0.4095181,-0.2879352
192,0.3766485,0.406378,-0.2953712
193,0.3750696,0.4047072,-0.2991476
194,0.3735949,0.4043079,-0.2987192
195,0.3733259,0.4029761,-0.2958749
196,0.3744048,0.403482,-0.2923372
197,0.3745332,0.4042168,-0.2926556
198,0.3753799,0.4062705,-0.2928696
199,0.3768736,0.4077724,-0.2942557
200,0.3775145,0.4084424,-0.2940407
201,0.3776697,0.4091345,-0.292955
202,0.3777453,0.4092062,-0.2926693
203,0.3773272,0.4088846,-0.2931539
204,0.3768118,0.4084223,-0.2937441
205,0.3765757,0.4081087,-0.2941005
206,0.3767169,0.4081914,-0.2941112
207,0.3768081,0.4081632,-0.294166
208,0.3768023,0.4083259,-0.2938916
209,0.3766866,0.4081462,-0.2940371
210,0.3763962,0.407793,-0.294063
211,0.3760962,0.4073788,-0.2939043
212,0.3759198,0.4071926,-0.2939788
213,0.3757822,0.4070216,-0.2941365
214,0.3756388,0.4070539,-0.294275
215,0.3754401,0.4071918,-0.2945366
216,0.375374,0.4072257,-0.2946149
217,0.3751635,0.4070753,-0.2946948
218,0.3750043,0.4068861,-0.2947641
219,0.3749487,0.4068106,-0.2950777
220,0.3747342,0.4064345,-0.2947578
221,0.3746604,0.4065446,-0.2947654
222,0.3749394,0.4065592,-0.294522
223,0.3751599,0.4067015,-0.2940198
224,0.3751987,0.4069244,-0.2939834
225,0.3754179,0.4069201,-0.2939507
226,0.3760356,0.4068559,-0.2938095
227,0.3762841,0.4068439,-0.2935886
228,0.37699,0.4070684,-0.2936817
229,0.3779899,0.407901,-0.2943708
230,0.3825695,0.407083,-0.296753
231,0.3964113,0.4030398,-0.2968001
232,0.4154817,0.399676,-0.2956748
233,0.4332668,0.3987806,-0.2956997
234,0.4510612,0.4010741,-0.2935409
235,0.4720492,0.4045891,-0.2908475
236,0.4914492,0.4069789,-0.2878531
237,0.5102062,0.4071111,-0.2851859
238,0.5288914,0.406328,-0.2844289
239,0.5459312,0.4070552,-0.2840703
240,0.5626271,0.4086743,-0.2835535
241,0.5781071,0.4088973,-0.2828887
242,0.5922249,0.4086199,-0.2815513
243,0.6065012,0.4085807,-0.2797482
244,0.6220489,0.4087514,-0.2786986
245,0.6379336,0.4089291,-0.2774248
246,0.6552227,0.407902,-0.2763208
247,0.6734915,0.4073286,-0.2740354
248,0.6912825,0.4070498,-0.2707869
249,0.7087035,0.4069094,-0.2659768
250,0.7255491,0.4069811,-0.2617136
251,0.7402675,0.4067532,-0.2558548
252,0.7560647,0.4076218,-0.2510962
253,0.7715134,0.4076985,-0.2475117
254,0.786453,0.4082358,-0.2440025
255,0.7995366,0.4089274,-0.2406679
256,0.8111394,0.4089145,-0.2383516
257,0.8204886,0.4098751,-0.2363833
258,0.8265673,0.4115936,-0.2348044
259,0.8310232,0.4135949,-0.2335939
260,0.8280795,0.4179588,-0.2332438
261,0.8186352,0.4235786,-0.2335305
262,0.8133114,0.4262282,-0.2351138
263,0.808054,0.4163953,-0.2396247
264,0.8055935,0.4122036,-0.2401088
265,0.8001878,0.4076712,-0.243866
266,0.7961715,0.4058838,-0.2420484
267,0.7977961,0.4021351,-0.242648
268,0.7970896,0.4029265,-0.2413106
269,0.8033286,0.409877,-0.2416025
270,0.8051525,0.4120524,-0.2394344
271,0.8069443,0.4149208,-0.2398359
272,0.8072624,0.4150295,-0.2401091
273,0.805715,0.4144361,-0.2407954
274,0.8044292,0.4130538,-0.2414016
275,0.8038772,0.4121386,-0.2413894
276,0.8028836,0.4106767,-0.2408652
277,0.8031555,0.4105659,-0.2407735
278,0.8039874,0.4111282,-0.240662
279,0.8051239,0.4120935,-0.2407734
280,0.8058742,0.4132315,-0.2407007
281,0.8065792,0.4140149,-0.2408
282,0.8066975,0.4141304,-0.2405937
283,0.806192,0.4139059,-0.2407328
284,0.80593,0.4136178,-0.240683
285,0.8053906,0.4130623,-0.2402463
286,0.805164,0.4129991,-0.2402333
287,0.8053266,0.4131595,-0.2401567
288,0.8054071,0.4131762,-0.2400203
289,0.8057043,0.4135429,-0.2400731
290,0.8058947,0.4139093,-0.2400594
291,0.8061408,0.4142677,-0.2401911
292,0.8061827,0.4145479,-0.2402973
293,0.8066303,0.4149118,-0.2405521
294,0.8066478,0.4152185,-0.2409896
295,0.8064753,0.415801,-0.2417811
296,0.8065948,0.4165897,-0.2429774
297,0.8067862,0.4170216,-0.2443883
298,0.8070993,0.4181308,-0.2460932
299,0.8077729,0.4192417,-0.2476722
300,0.8086115,0.4201998,-0.2499381
301,0.8097093,0.4217737,-0.252128
302,0.813975,0.4228182,-0.2566262
303,0.8211818,0.4215989,-0.2595512
304,0.8359594,0.4180822,-0.261158
305,0.8516827,0.414891,-0.2621449
306,0.8658604,0.4132591,-0.2625383
307,0.8823125,0.4124456,-0.2614988
308,0.8990412,0.4123935,-0.2605141
309,0.9164996,0.4131723,-0.2597161
310,0.9343386,0.4134161,-0.2598943
311,0.9507188,0.4133388,-0.2606819
312,0.9673266,0.4132535,-0.2617213
313,0.9833876,0.4127364,-0.2627061
314,0.9984539,0.4124304,-0.2637723
315,1.013067,0.4128397,-0.2641238
316,1.027061,0.413631,-0.2639649
317,1.040707,0.4139995,-0.2630708
318,1.05339,0.4141179,-0.2613814
319,1.065144,0.4142742,-0.2594667
320,1.076865,0.4141217,-0.256955
321,1.099692,0.4141275,-0.2510015
322,1.110757,0.4153129,-0.2468563
323,1.120969,0.4164675,-0.2425968
324,1.13004,0.4181925,-0.238904
325,1.139251,0.4186054,-0.2356652
326,1.145817,0.4190411,-0.232263
327,1.148237,0.4199457,-0.2302823
328,1.15126,0.4204951,-0.2283402
329,1.148678,0.4221242,-0.2276885
330,1.141909,0.4250115,-0.2290397
331,1.136882,0.4255596,-0.2327402
332,1.135031,0.421191,-0.2380677
333,1.13324,0.4192465,-0.2392528
334,1.128618,0.4157393,-0.2405519
335,1.127415,0.4131379,-0.2400133
336,1.128283,0.4113991,-0.2383697
337,1.129312,0.4129683,-0.2354254
338,1.130396,0.4144832,-0.2346968
339,1.1337,0.4180653,-0.2365569
340,1.134815,0.4198833,-0.2371187
341,1.135587,0.4207104,-0.2368577
342,1.135276,0.4200907,-0.2362081
343,1.135091,0.4198963,-0.2357619
344,1.133713,0.4184779,-0.2351506
345,1.133064,0.4174285,-0.2350373
346,1.133136,0.4173286,-0.2351467
347,1.133506,0.4176991,-0.2349512
348,1.134495,0.41839,-0.2348883
349,1.13525,0.4191874,-0.2346988
350,1.135664,0.4196766,-0.2345092
351,1.135521,0.4197026,-0.2344186
352,1.13552,0.4198,-0.2343069
353,1.135136,0.4196594,-0.2343767
354,1.135044,0.4196485,-0.2345611
355,1.13576,0.4204496,-0.2348065
356,1.135867,0.4212236,-0.2348159
357,1.135873,0.4220228,-0.2350376
358,1.135912,0.4230362,-0.2357554
359,1.136261,0.4242131,-0.2369976
360,1.136763,0.4256957,-0.238068
361,1.136998,0.4270473,-0.2396474
362,1.136687,0.4287552,-0.2419652
363,1.136756,0.4306727,-0.2444876
364,1.13807,0.4329474,-0.2466021
365,1.141857,0.4351263,-0.2463658
366,1.145132,0.4399182,-0.2448392
367,1.149321,0.4460636,-0.2406147
368,1.153978,0.4532959,-0.2358307
369,1.158523,0.4600119,-0.2322001
370,1.164789,0.4651511,-0.2292241
371,1.17075,0.4686346,-0.2257844
372,1.1771,0.4724958,-0.2220032
373,1.184,0.4732012,-0.2193475
374,1.189268,0.4733359,-0.2166572
375,1.194428,0.4732527,-0.2135855
376,1.200574,0.4720314,-0.2106508
377,1.207402,0.4706009,-0.2072025
378,1.213388,0.4684213,-0.2042277
379,1.221771,0.4665677,-0.2015413
380,1.230648,0.4637445,-0.1980739
381,1.239421,0.4628364,-0.1941836
382,1.249794,0.4596373,-0.1911773
383,1.260084,0.4565925,-0.1877847
384,1.270058,0.4533977,-0.1850935
385,1.279876,0.4511043,-0.1822491
386,1.291023,0.4492053,-0.1796286
387,1.301145,0.4470938,-0.1779931
388,1.310992,0.4450312,-0.1781776
389,1.320826,0.4424931,-0.1779854
390,1.3298,0.4392518,-0.1796628
391,1.337702,0.4356209,-0.18129
392,1.345074,0.4319117,-0.1836758
393,1.352462,0.4291731,-0.1862838
394,1.360065,0.4263153,-0.1884433
395,1.368142,0.4245562,-0.190105
396,1.375447,0.4228675,-0.1915381
397,1.382148,0.4206749,-0.1924967
398,1.389377,0.4179488,-0.1935376
399,1.395305,0.4142011,-0.1949395
400,1.400732,0.4104627,-0.1962848
401,1.40528,0.4063754,-0.1977661
402,1.407512,0.4106091,-0.1969067
403,1.412551,0.4177514,-0.1977561
404,1.418364,0.425188,-0.1942946
405,1.418423,0.4320165,-0.1903397
406,1.412273,0.4307839,-0.1875874
407,1.412813,0.4295823,-0.1848971
408,1.407812,0.4242968,-0.1842303
409,1.402765,0.4203653,-0.184516
410,1.401765,0.4146523,-0.1877757
411,1.401928,0.4141913,-0.1919514
