Index,X,Y,Z
0,0.470238,0.3973284,-0.6573794
1,0.4702333,0.3974092,-0.6571118
2,0.4703542,0.397249,-0.6567336
3,0.4704771,0.3971899,-0.6557843
4,0.4706694,0.3971498,-0.6549474
5,0.4709722,0.3971988,-0.6539313
6,0.4710983,0.3970367,-0.6524029
7,0.4715225,0.3967196,-0.6506802
8,0.4720796,0.3963695,-0.6458647
9,0.4724298,0.3959548,-0.6409843
10,0.4742329,0.3970622,-0.6339233
11,0.4743283,0.3970694,-0.622945
12,0.4755033,0.3973694,-0.6104199
13,0.4780222,0.3987374,-0.5971672
14,0.4820846,0.3987079,-0.5730007
15,0.4839955,0.3988328,-0.5544627
16,0.4865215,0.3990577,-0.5374155
17,0.4908098,0.3994879,-0.521909
18,0.4978295,0.3995534,-0.5073768
19,0.5103508,0.3995374,-0.4942607
20,0.5218565,0.3992843,-0.4816462
21,0.5406721,0.4001917,-0.473625
22,0.556183,0.4005903,-0.4638364
23,0.575588,0.4017284,-0.4568271
24,0.5926839,0.4019676,-0.4483518
25,0.6077858,0.4016794,-0.4399267
26,0.6239686,0.4024673,-0.4318116
27,0.6422284,0.4024742,-0.4268947
28,0.6597286,0.4030372,-0.4211506
29,0.6782584,0.4032245,-0.4179876
30,0.6981451,0.4029343,-0.4167731
31,0.7177594,0.4031685,-0.4164396
32,0.7391206,0.4040678,-0.4230876
33,0.7595093,0.4043166,-0.4278869
34,0.7808358,0.4045202,-0.437974
35,0.8016548,0.4050954,-0.4501871
36,0.821632,0.4053793,-0.4623894
37,0.8392153,0.4048462,-0.4793823
38,0.8557923,0.4048514,-0.4978696
39,0.8702589,0.4057682,-0.5173284
40,0.8815964,0.4062913,-0.5372148
41,0.8904042,0.4070003,-0.5566571
42,0.8959266,0.4069761,-0.5765356
43,0.9005384,0.4063551,-0.5954549
44,0.8987604,0.4043482,-0.6160292
45,0.8933394,0.404224,-0.6361817
46,0.8895036,0.4042394,-0.6560945
47,0.8799736,0.4024511,-0.6771115
48,0.8701222,0.4019938,-0.6979555
49,0.8604051,0.401736,-0.71825
50,0.8504646,0.4016716,-0.7368914
51,0.8395417,0.4020339,-0.7544985
52,0.8277125,0.4030769,-0.7714175
53,0.8158934,0.4015814,-0.7896321
54,0.802835,0.4012888,-0.8060049
55,0.789829,0.4010492,-0.822428
56,0.7748927,0.4003297,-0.8379277
57,0.7589769,0.4002701,-0.8526642
58,0.7411187,0.4001764,-0.865828
59,0.7220907,0.4003359,-0.8768607
60,0.7021182,0.3998795,-0.8855541
61,0.6818993,0.3991349,-0.8929136
62,0.6605273,0.3993163,-0.8943519
63,0.6398669,0.399297,-0.8902246
64,0.6197592,0.3992436,-0.8812785
65,0.6014454,0.3995463,-0.869033
66,0.5831556,0.3991815,-0.8547055
67,0.5647354,0.3987085,-0.8399067
68,0.5465356,0.3984327,-0.8271324
69,0.5292113,0.3982565,-0.8123094
70,0.5137881,0.3981927,-0.7975171
71,0.4998656,0.3979583,-0.7839845
72,0.4913238,0.396839,-0.7697794
73,0.4808853,0.3962723,-0.755698
74,0.4728603,0.3961734,-0.7412883
75,0.4658922,0.3963893,-0.7271683
76,0.4600263,0.3967949,-0.713308
77,0.4556582,0.3970671,-0.7005714
78,0.4511102,0.3969423,-0.6881902
79,0.4499608,0.3965871,-0.6778197
80,0.4483383,0.396471,-0.6671985
81,0.4523169,0.3954878,-0.6626256
82,0.4538508,0.3950924,-0.6565575
83,0.4570099,0.396242,-0.6540176
84,0.4590438,0.3962758,-0.6542661
85,0.4605634,0.3965615,-0.6562998
86,0.4616693,0.3964735,-0.6598415
87,0.4628258,0.3962323,-0.6623369
88,0.4635625,0.39607,-0.6672479
89,0.4632202,0.3962753,-0.6717765
90,0.4628211,0.3965206,-0.674563
91,0.4619499,0.3968696,-0.6768793
92,0.4609975,0.3971113,-0.6780607
93,0.4601694,0.3973209,-0.6795672
94,0.4596934,0.3971084,-0.6803268
95,0.4595568,0.3969869,-0.6800926
96,0.4600228,0.3968734,-0.6788536
97,0.4602984,0.3968627,-0.677739
98,0.460129,0.3967004,-0.6761655
99,0.4592795,0.3962414,-0.6746322
