Index,X,Y,Z
0,0.444021,0.3857314,-0.5859284
1,0.4444041,0.3857106,-0.5852084
2,0.4447319,0.3857244,-0.584439
3,0.4450721,0.3856751,-0.5827197
4,0.4452615,0.3856263,-0.580483
5,0.4456933,0.3854131,-0.5776458
6,0.4464765,0.3849699,-0.5742186
7,0.4470443,0.3851399,-0.5704828
8,0.4474816,0.3843381,-0.5637391
9,0.4462087,0.3859476,-0.5547502
10,0.4449772,0.3868865,-0.5434377
11,0.4433214,0.3872771,-0.5309835
12,0.4419688,0.3869153,-0.5134566
13,0.4412567,0.3867307,-0.4993647
14,0.4410006,0.3864422,-0.4838159
15,0.4410333,0.3867525,-0.47087
16,0.4409723,0.3868089,-0.4582486
17,0.4426852,0.3871635,-0.4466638
18,0.4471884,0.3883394,-0.4363262
19,0.4525135,0.3884332,-0.4269226
20,0.459685,0.388691,-0.4181456
21,0.4681456,0.3889811,-0.4098801
22,0.475893,0.3893123,-0.4012358
23,0.4853538,0.3894663,-0.3934911
24,0.4949791,0.3897116,-0.3857246
25,0.5046104,0.3894324,-0.3782679
26,0.5147355,0.3894494,-0.3706928
27,0.5243896,0.3897115,-0.3633501
28,0.5347783,0.3904637,-0.356366
29,0.5461145,0.3907601,-0.3509002
30,0.5566382,0.3911514,-0.3451447
31,0.5677961,0.3916424,-0.3407226
32,0.5790027,0.3919641,-0.3366998
33,0.5906113,0.3918922,-0.3350223
34,0.6027939,0.3920881,-0.3344452
35,0.6149535,0.3923669,-0.335291
36,0.6269602,0.3927926,-0.3376671
37,0.6382924,0.3924338,-0.340093
38,0.649857,0.3928957,-0.3445852
39,0.6614293,0.3930817,-0.3495259
40,0.6727691,0.3933097,-0.3545831
41,0.683699,0.3934033,-0.3602811
42,0.6946434,0.3934458,-0.3648024
43,0.7045423,0.39278,-0.3716272
44,0.7135131,0.3929891,-0.3789892
45,0.7225457,0.3930783,-0.3860726
46,0.7320402,0.3940986,-0.3923208
47,0.7401909,0.3944366,-0.4002526
48,0.7478679,0.3945836,-0.4085101
49,0.7553883,0.393509,-0.4172213
50,0.7690647,0.3930962,-0.4370524
51,0.77604,0.3931263,-0.4469137
52,0.7820205,0.3932574,-0.4592064
53,0.7882132,0.3932965,-0.4712923
54,0.7942395,0.3930317,-0.483242
55,0.7997569,0.392968,-0.496332
56,0.8046437,0.3929844,-0.5097792
57,0.8086461,0.3927555,-0.5236259
58,0.811525,0.3926857,-0.5378188
59,0.8143393,0.3924824,-0.5516736
60,0.8144229,0.3922437,-0.5667633
61,0.8143709,0.3921412,-0.5814739
62,0.8140727,0.391756,-0.5959982
63,0.8119725,0.3916637,-0.6105217
64,0.8089039,0.3915946,-0.6250328
65,0.8061801,0.3916084,-0.6390986
66,0.800679,0.3917246,-0.6523282
67,0.7965602,0.3917854,-0.6655002
68,0.7917252,0.3916911,-0.6781318
69,0.7861009,0.3921835,-0.6892352
70,0.780108,0.392162,-0.700345
71,0.7736065,0.3918953,-0.7111389
72,0.7673441,0.3921437,-0.7219678
73,0.7609706,0.3922612,-0.7326687
74,0.7538397,0.3920114,-0.7441508
75,0.7468481,0.3922541,-0.7551084
76,0.7394606,0.3922728,-0.7654547
77,0.7318874,0.3922162,-0.7751854
78,0.7243136,0.3913047,-0.7860541
79,0.7159557,0.3909791,-0.7948179
80,0.7076566,0.3904616,-0.8044522
81,0.6983809,0.390309,-0.8128604
82,0.6889585,0.3901045,-0.820761
83,0.6792621,0.3898589,-0.8290729
84,0.6689175,0.389932,-0.8359534
85,0.6581748,0.3898841,-0.8421232
86,0.6476112,0.3897845,-0.8485321
87,0.6362451,0.3898356,-0.8524973
88,0.6251406,0.3897793,-0.856604
89,0.6142525,0.3895178,-0.8608957
90,0.6034423,0.38941,-0.8627937
91,0.5929223,0.3891058,-0.8653923
92,0.5824844,0.3887421,-0.8664014
93,0.5721319,0.3885388,-0.8663616
94,0.5620137,0.3882467,-0.8661687
95,0.5519567,0.3881703,-0.8636179
96,0.5424547,0.3881374,-0.8596637
97,0.5336373,0.3878184,-0.8540027
98,0.5251239,0.3872313,-0.847289
99,0.516813,0.3870461,-0.8408026
100,0.5092821,0.3867403,-0.831381
101,0.5020608,0.3866874,-0.8211157
102,0.4947197,0.3867699,-0.8098791
103,0.4874911,0.386629,-0.7979888
104,0.4801746,0.386453,-0.7871929
105,0.4729437,0.3861054,-0.7764162
106,0.4661852,0.3857745,-0.7649312
107,0.4593654,0.3855087,-0.7542979
108,0.4531751,0.3855066,-0.7442134
109,0.4470241,0.385317,-0.7340513
110,0.4417422,0.3855715,-0.7237135
111,0.4362211,0.3855112,-0.7133418
112,0.4319246,0.3850428,-0.7013912
113,0.4271528,0.3848284,-0.6896343
114,0.4229109,0.3846138,-0.6769404
115,0.4191541,0.3841773,-0.6641557
116,0.4152313,0.3840265,-0.6518357
117,0.4129242,0.3842239,-0.6396452
118,0.4104447,0.3842932,-0.627871
119,0.4089913,0.3849194,-0.6167616
120,0.4081932,0.3852341,-0.6065702
121,0.408251,0.3854637,-0.5968378
122,0.4083246,0.3861154,-0.5867285
123,0.4100291,0.3863494,-0.5778828
124,0.4109447,0.3866919,-0.5681829
125,0.4122196,0.3869079,-0.5589271
126,0.4134485,0.387032,-0.5502198
127,0.4146399,0.3871454,-0.5415697
128,0.4162094,0.3868369,-0.5354034
129,0.4175649,0.3868375,-0.5286573
130,0.4200771,0.386865,-0.5238687
131,0.4219421,0.3868899,-0.5192569
132,0.4242861,0.3865669,-0.5189279
133,0.4264695,0.3862386,-0.5170661
134,0.4281998,0.3859414,-0.5179697
135,0.4294734,0.3857569,-0.5201963
136,0.4299768,0.3852355,-0.5216983
137,0.4291367,0.3856195,-0.5261053
138,0.4288076,0.385651,-0.5287761
139,0.4272791,0.3865018,-0.5315893
140,0.4253747,0.3869662,-0.5337365
