Index,X,Y,Z
0,0.424504,0.3850396,-0.5293151
1,0.4249746,0.3848973,-0.5283853
2,0.4254614,0.3847218,-0.5274012
3,0.426486,0.3845426,-0.5256537
4,0.4277102,0.3841444,-0.5237802
5,0.4297927,0.3844288,-0.5207143
6,0.4332811,0.3848698,-0.5163828
7,0.4394426,0.3839191,-0.5110793
8,0.4474313,0.3830686,-0.5048441
9,0.4563393,0.3832935,-0.4977564
10,0.4642874,0.3839079,-0.4905922
11,0.4738392,0.3854057,-0.4826756
12,0.4864631,0.3866834,-0.4751267
13,0.5010943,0.3872609,-0.4690936
14,0.5145407,0.3868991,-0.4646915
15,0.5309446,0.3872155,-0.4639247
16,0.5474669,0.3869206,-0.4660548
17,0.5625418,0.387568,-0.468408
18,0.5778717,0.3886976,-0.4789569
19,0.591601,0.3889333,-0.4888252
20,0.6060081,0.389834,-0.4989238
21,0.616345,0.3900177,-0.5140468
22,0.6260236,0.3904256,-0.5308113
23,0.6341094,0.3904312,-0.5487178
24,0.6418864,0.3902373,-0.5656023
25,0.6454453,0.389246,-0.584401
26,0.6460367,0.3885508,-0.6037481
27,0.6426461,0.3876083,-0.6231002
28,0.6352836,0.3869976,-0.6418566
29,0.627032,0.3863212,-0.6598457
30,0.6121778,0.3868,-0.6752938
31,0.59476,0.387466,-0.6891209
32,0.5797708,0.3870958,-0.7022577
33,0.5593895,0.3866486,-0.7097896
34,0.5434701,0.3866567,-0.719429
35,0.5260621,0.3859362,-0.7252913
36,0.5074391,0.3869864,-0.7259856
37,0.4890257,0.3874344,-0.7216967
38,0.4714594,0.387945,-0.7163485
39,0.4566447,0.3901803,-0.6972563
40,0.4425643,0.390946,-0.672778
41,0.4316414,0.3896427,-0.6436226
42,0.4218437,0.3876511,-0.6133394
43,0.4118465,0.3868836,-0.5885832
44,0.4054,0.3857565,-0.5627808
45,0.3995069,0.3849651,-0.5396136
46,0.3991837,0.3877626,-0.5218473
47,0.3999871,0.3880674,-0.507431
48,0.4115101,0.3793859,-0.5069321
49,0.4206122,0.3739423,-0.5081982
50,0.4389549,0.3733004,-0.5285971
51,0.4438701,0.3756207,-0.5395117
52,0.440869,0.3791202,-0.5541736
53,0.4352677,0.3812585,-0.5638363
54,0.429663,0.3844665,-0.5677696
