Index,X,Y,Z
0,0.4137274,0.3924879,-0.635017
1,0.4138646,0.3924018,-0.6354876
2,0.41412,0.3926642,-0.6357117
3,0.413985,0.3929159,-0.6343858
4,0.4141326,0.3926511,-0.6325761
5,0.4144949,0.3924297,-0.6301552
6,0.4151041,0.3922545,-0.6287715
7,0.4164875,0.3920162,-0.627664
8,0.4184706,0.3928794,-0.6255853
9,0.4201626,0.3934329,-0.6222528
10,0.4236655,0.393684,-0.6174083
11,0.4313729,0.3957593,-0.6072475
12,0.4411688,0.3938096,-0.5903524
13,0.4522114,0.3964447,-0.5675328
14,0.4645755,0.3981996,-0.5424641
15,0.4787261,0.399199,-0.5152435
16,0.493686,0.3991654,-0.4916184
17,0.5137698,0.3971422,-0.467795
18,0.5340046,0.3965683,-0.4529221
19,0.5563631,0.3952656,-0.4411322
20,0.5832675,0.3945543,-0.4399801
21,0.6100685,0.3970711,-0.4436389
22,0.6337748,0.4001742,-0.4439379
23,0.6578504,0.4012026,-0.4503443
24,0.679861,0.4023534,-0.4510276
25,0.70186,0.4033992,-0.4533423
26,0.7224912,0.4038173,-0.4605719
27,0.7416278,0.4035369,-0.4705787
28,0.759607,0.403521,-0.4854452
29,0.776821,0.4038006,-0.5003316
30,0.7923671,0.4042926,-0.5220904
31,0.8070712,0.4041358,-0.5429307
32,0.8160606,0.4035501,-0.5700029
33,0.8269238,0.4026744,-0.5917529
34,0.8318895,0.4004355,-0.6149136
35,0.8320351,0.3973578,-0.6372181
36,0.82667,0.3945107,-0.6582834
37,0.8212488,0.3946489,-0.6770079
38,0.8050826,0.3975451,-0.6905126
39,0.7953526,0.3982826,-0.7050597
40,0.7838801,0.3996284,-0.7171212
41,0.7739058,0.3994662,-0.7308454
42,0.7632365,0.3995633,-0.7450438
43,0.7527512,0.3989452,-0.7608906
44,0.7424924,0.3986003,-0.7763673
45,0.7316856,0.398166,-0.7917685
46,0.7205895,0.3976074,-0.8066751
47,0.707471,0.397112,-0.8199159
48,0.6921516,0.39718,-0.8313393
49,0.6771067,0.3976346,-0.8409052
50,0.6592215,0.3981222,-0.8432876
51,0.6429461,0.3980232,-0.8464879
52,0.6251485,0.398097,-0.8426762
53,0.6078658,0.3984093,-0.8340735
54,0.5910457,0.3984232,-0.8207311
55,0.5745063,0.3980711,-0.8081828
56,0.5587444,0.3969543,-0.7895342
57,0.5431451,0.3968318,-0.7720673
58,0.5278083,0.3963544,-0.7555944
59,0.5129409,0.3960555,-0.7389841
60,0.4994508,0.395839,-0.7224252
61,0.4870977,0.3955168,-0.7053342
62,0.4747102,0.3952683,-0.6885677
63,0.464669,0.3949722,-0.6710195
64,0.4546214,0.3949693,-0.6539137
65,0.4492468,0.395172,-0.6369682
66,0.4422246,0.3952711,-0.620768
67,0.4379252,0.3960873,-0.6058838
68,0.4346837,0.3962637,-0.5926523
69,0.4319648,0.3963477,-0.5806426
70,0.434997,0.3955548,-0.5753669
71,0.4362382,0.3941347,-0.569163
72,0.4421417,0.3918803,-0.5714014
73,0.4486283,0.3911511,-0.5785507
74,0.4530261,0.3917902,-0.5896424
75,0.4545796,0.3922334,-0.5972734
76,0.4540776,0.3943066,-0.6060265
77,0.4549469,0.3952584,-0.6095486
78,0.4549389,0.3959986,-0.610193
79,0.4537877,0.3956806,-0.6093451
80,0.452747,0.3962278,-0.6093034
81,0.4503579,0.3967041,-0.6079279
82,0.4473732,0.3966925,-0.6072813
83,0.4448124,0.396844,-0.6072136
84,0.4433573,0.3971767,-0.6078913
85,0.4415857,0.3967534,-0.6094205
86,0.4409287,0.39718,-0.6103917
87,0.4415838,0.3975407,-0.6110072
88,0.4436443,0.3970618,-0.6115907
89,0.4446816,0.3971605,-0.6123176
