Index,X,Y,Z
0,0.4269239,0.3941889,-0.6087402
1,0.4269802,0.3942167,-0.6085106
2,0.4269291,0.3942473,-0.6081883
3,0.4268265,0.3941767,-0.6078895
4,0.4268275,0.3941631,-0.6075076
5,0.4268802,0.3942445,-0.6072007
6,0.4271205,0.3942671,-0.606877
7,0.4272666,0.3941528,-0.6065232
8,0.4275793,0.394148,-0.606186
9,0.4280637,0.3941294,-0.6058009
10,0.4285761,0.3940742,-0.6051231
11,0.4294227,0.3941093,-0.6045082
12,0.4301461,0.3940883,-0.6039483
13,0.4317978,0.3941678,-0.6031197
14,0.4336815,0.3942849,-0.6016695
15,0.4358218,0.3942453,-0.5995633
16,0.4389947,0.3942068,-0.5954438
17,0.4434815,0.3944168,-0.5906098
18,0.448023,0.3942311,-0.587379
19,0.456269,0.3952278,-0.5841855
20,0.4637772,0.3957719,-0.5805258
21,0.4730712,0.3962612,-0.5766412
22,0.4889717,0.3965776,-0.5717394
23,0.5022324,0.3962494,-0.5679065
24,0.517777,0.3958794,-0.5661672
25,0.5328512,0.3960534,-0.5671785
26,0.5477723,0.396596,-0.5715658
27,0.5626751,0.3970469,-0.5763118
28,0.5784433,0.3978124,-0.5872439
29,0.5924175,0.3980785,-0.5975214
30,0.605786,0.3984052,-0.607683
31,0.6175807,0.3985451,-0.6193705
32,0.6263293,0.3983646,-0.637086
33,0.6359434,0.3985418,-0.6518766
34,0.6425744,0.3982756,-0.6694286
35,0.6476133,0.3978075,-0.6867718
36,0.6525717,0.397592,-0.702955
37,0.6533965,0.3967371,-0.7189341
38,0.6512766,0.3956133,-0.7330149
39,0.6483672,0.3948145,-0.7459675
40,0.6354854,0.3947086,-0.7548379
41,0.6229848,0.3953421,-0.7624545
42,0.6115129,0.3958979,-0.769709
43,0.5942995,0.3965124,-0.7735455
44,0.5813811,0.3966205,-0.7802171
45,0.5664696,0.3958716,-0.7861156
46,0.5527518,0.3956944,-0.7924767
47,0.537163,0.3957395,-0.7973981
48,0.5222104,0.3952907,-0.8015274
49,0.5058665,0.3948959,-0.8018079
50,0.4896133,0.3956731,-0.7972692
51,0.474596,0.3962036,-0.7902361
52,0.4612441,0.3951161,-0.7695019
53,0.4483165,0.3946145,-0.7537869
54,0.4370932,0.3944476,-0.7307858
55,0.426544,0.3943491,-0.707418
56,0.4168173,0.3945529,-0.6850502
57,0.4077182,0.3947074,-0.6641555
58,0.4041429,0.3947974,-0.6434737
59,0.4021798,0.3943183,-0.6243851
60,0.4030548,0.3941226,-0.6077265
61,0.401773,0.3945168,-0.5914678
62,0.4054274,0.39509,-0.5805632
63,0.4115986,0.3921457,-0.577783
64,0.4161034,0.3895445,-0.5751354
65,0.4231466,0.3872851,-0.5830104
66,0.4272686,0.3885941,-0.5898944
67,0.4276063,0.3918833,-0.6074215
68,0.4267625,0.3917082,-0.6136966
69,0.4240777,0.3943957,-0.6162679
70,0.4215238,0.3942332,-0.6143959
71,0.4188636,0.3943878,-0.6126469
72,0.4170644,0.3946221,-0.6101383
