Index,X,Y,Z
0,0.8071263,0.3959512,-0.5963155
1,0.8061432,0.3958229,-0.5956166
2,0.8053296,0.3951607,-0.5957071
3,0.8048753,0.394499,-0.595514
4,0.8066188,0.3988762,-0.5925299
5,0.807515,0.3994766,-0.5934488
6,0.8079624,0.3997667,-0.5935673
7,0.8070868,0.3993559,-0.5934397
8,0.8068976,0.3994562,-0.5936399
9,0.8060557,0.3988107,-0.5932451
10,0.8052765,0.3983873,-0.5930915
11,0.8050274,0.3983775,-0.5934885
12,0.8050203,0.3981918,-0.5933771
13,0.8040129,0.3971585,-0.5938103
14,0.8041551,0.3972462,-0.5942706
15,0.8036032,0.3967235,-0.594117
16,0.8037224,0.3986559,-0.5922581
17,0.8032684,0.3986904,-0.5924153
18,0.802716,0.3983579,-0.5919688
19,0.8013266,0.3977127,-0.5916277
20,0.8003383,0.3975195,-0.5911345
21,0.7998595,0.3973531,-0.5910411
22,0.7991554,0.3971921,-0.590748
23,0.798718,0.3971741,-0.5906332
24,0.7983125,0.3973198,-0.590407
25,0.7975363,0.3974347,-0.58977
26,0.7964121,0.3972497,-0.5888749
27,0.7940109,0.3965604,-0.5876403
28,0.7908197,0.3957065,-0.5863073
29,0.7874734,0.3950307,-0.584776
30,0.7823455,0.3941337,-0.5836315
31,0.7745777,0.3930807,-0.5825023
32,0.7623745,0.3959653,-0.5808948
33,0.7493883,0.4001139,-0.5830519
34,0.7292912,0.3985173,-0.5902824
35,0.7134486,0.3981219,-0.5956665
36,0.7027938,0.3979026,-0.6010016
37,0.7004155,0.3896882,-0.6082641
38,0.6973017,0.3883863,-0.6125655
39,0.6950673,0.3877385,-0.618878
40,0.6922766,0.3887234,-0.6225533
41,0.6920806,0.3954027,-0.6269059
42,0.6910991,0.3985369,-0.6315401
43,0.6896239,0.400397,-0.63708
44,0.6870686,0.400911,-0.6407286
45,0.6850712,0.4007874,-0.6442649
46,0.6839459,0.3985187,-0.6448981
47,0.6830543,0.3970727,-0.6460361
48,0.6850523,0.3953348,-0.6457156
49,0.6889305,0.3932786,-0.6446276
50,0.6953021,0.3934891,-0.6423264
51,0.7046179,0.3962724,-0.6419472
52,0.7167168,0.3978188,-0.6423519
53,0.7278187,0.3982078,-0.6427603
54,0.7443121,0.3977596,-0.6426154
55,0.7584901,0.3975469,-0.6420988
56,0.7757976,0.3967363,-0.641101
57,0.7926757,0.3968486,-0.6409213
58,0.8126056,0.398119,-0.6428418
59,0.8301051,0.3986192,-0.6450351
60,0.8477355,0.39899,-0.6487659
61,0.8659837,0.3995236,-0.6532745
62,0.8843608,0.3993045,-0.6575095
63,0.9034261,0.3992036,-0.6619335
64,0.9228976,0.3991831,-0.6661105
65,0.9419977,0.3995263,-0.6698125
66,0.9600368,0.4003832,-0.6727665
67,0.9765772,0.4007818,-0.6762263
68,0.9914375,0.402428,-0.6774559
69,1.004727,0.4039067,-0.676689
70,1.014456,0.4052747,-0.672865
71,1.023758,0.4078363,-0.6651053
72,1.031676,0.4079719,-0.6584575
73,1.032512,0.406792,-0.6437925
74,1.035457,0.4062345,-0.6322216
75,1.033386,0.4055279,-0.6173198
76,1.031726,0.4047018,-0.6031553
77,1.025851,0.4033973,-0.5857406
78,1.019439,0.4021141,-0.5675395
79,1.012864,0.4013654,-0.5487366
