Index,X,Y,Z
0,0.9344878,0.4083454,-0.5358795
1,0.9289348,0.4061877,-0.5336456
2,0.9207481,0.4050684,-0.5294474
3,0.9102675,0.4059441,-0.5237733
4,0.9022009,0.406868,-0.5180135
5,0.8926411,0.4059936,-0.5115311
6,0.8832808,0.4059941,-0.5052519
7,0.8724809,0.404687,-0.4993539
8,0.8587607,0.4050435,-0.4918388
9,0.843401,0.4055921,-0.4834635
10,0.8263615,0.4053587,-0.4742905
11,0.8089955,0.4048446,-0.4650528
12,0.7922329,0.40418,-0.4560007
13,0.7762727,0.4030642,-0.4477301
14,0.7618607,0.402499,-0.4404317
15,0.7478849,0.4015449,-0.4338467
16,0.7364556,0.4007675,-0.4298263
17,0.7265906,0.4011895,-0.4267527
18,0.7163847,0.4009084,-0.4239906
19,0.7099845,0.4021136,-0.4230778
20,0.7050001,0.4026276,-0.4218912
21,0.700469,0.4021612,-0.4212008
22,0.6964138,0.4026557,-0.4203052
23,0.694483,0.4019049,-0.421147
24,0.6930122,0.4013317,-0.4231321
25,0.6922716,0.4033598,-0.4241847
26,0.693696,0.403614,-0.4276938
27,0.6946784,0.4041628,-0.4317495
28,0.6971984,0.4054693,-0.4372771
29,0.6998443,0.4068584,-0.4417291
30,0.7020072,0.4078173,-0.4463817
31,0.7044282,0.4076497,-0.4524694
32,0.7085621,0.4044075,-0.4613017
33,0.7113435,0.4031434,-0.469809
34,0.7160394,0.4036313,-0.4824177
35,0.720632,0.4039223,-0.4937756
36,0.7250158,0.4046496,-0.5081229
37,0.7303291,0.4061243,-0.5231811
38,0.7343253,0.4061418,-0.5372028
39,0.7365804,0.4059567,-0.5506729
40,0.7376156,0.4055745,-0.5639541
41,0.7378556,0.4057806,-0.5752577
42,0.7361745,0.4064008,-0.5843186
43,0.7351093,0.4068057,-0.5917019
44,0.7342669,0.4068641,-0.5977302
45,0.7335476,0.4068821,-0.6029381
46,0.7308486,0.4061245,-0.6071218
47,0.727541,0.4059603,-0.6118218
48,0.72497,0.405849,-0.6172718
49,0.7208356,0.4057361,-0.6215492
50,0.7166645,0.4060709,-0.6262577
51,0.7132723,0.4062462,-0.6310674
52,0.7080745,0.4060157,-0.6339335
53,0.6981241,0.4059992,-0.6401517
54,0.6924599,0.4057823,-0.6423542
55,0.6857328,0.4056061,-0.6432197
56,0.6783097,0.405681,-0.6431558
57,0.6696154,0.4053275,-0.6420655
58,0.6604197,0.4052235,-0.6393726
59,0.6508255,0.4054271,-0.6349063
60,0.6413447,0.4055842,-0.6300889
61,0.6311247,0.405623,-0.6220002
62,0.6210846,0.4056053,-0.6126817
63,0.6110877,0.4052865,-0.602371
64,0.6016374,0.4049267,-0.5915329
65,0.5926146,0.4042954,-0.5809304
66,0.583325,0.403817,-0.5702966
67,0.5743278,0.4036201,-0.5587661
68,0.565796,0.4038299,-0.5473268
69,0.5563897,0.4038227,-0.5352511
70,0.5470261,0.4037485,-0.5239946
71,0.5382771,0.4035583,-0.5134021
72,0.5291971,0.4029467,-0.5037346
73,0.5209268,0.4024925,-0.4955004
74,0.5129994,0.4020199,-0.4882227
75,0.5074881,0.4022269,-0.4848353
76,0.5016165,0.4022543,-0.4803424
77,0.4982561,0.4026641,-0.478667
78,0.4954507,0.4024993,-0.4783778
79,0.4940989,0.4022551,-0.4793563
80,0.4934531,0.4022295,-0.480085
81,0.4963044,0.4022259,-0.4833418
82,0.5012186,0.4024385,-0.4874349
83,0.5046637,0.4023278,-0.491016
84,0.5085776,0.4056574,-0.4977326
85,0.5084649,0.4073716,-0.5022826
86,0.5051001,0.4077901,-0.5056363
87,0.5018845,0.4088288,-0.5052664
88,0.5006447,0.4088005,-0.501224
89,0.5013179,0.4068061,-0.4974749
90,0.5022589,0.4054205,-0.495559
91,0.5026808,0.4051068,-0.4935676
92,0.5017695,0.4044424,-0.4928308
93,0.5018673,0.405225,-0.4944176
94,0.5029826,0.4051476,-0.4944901
95,0.5034639,0.4052212,-0.4948405
96,0.5032807,0.4052482,-0.4950057
97,0.5027608,0.4052174,-0.4947958
98,0.5022717,0.4049574,-0.494669
99,0.5023874,0.4049863,-0.4950261
100,0.5022342,0.4048362,-0.495545
