Index,X,Y,Z
0,0.7286446,0.4009947,-0.3676752
1,0.7286485,0.4005746,-0.3662096
2,0.7277488,0.3998037,-0.3631615
3,0.726702,0.3991754,-0.3599934
4,0.7248012,0.3978507,-0.3573484
5,0.7219393,0.3959346,-0.3536168
6,0.7164779,0.3963102,-0.348307
7,0.7094085,0.3982325,-0.340539
8,0.6997684,0.3991642,-0.3311448
9,0.6903065,0.399538,-0.3207964
10,0.6811934,0.3981061,-0.3117261
11,0.6721475,0.397193,-0.3035563
12,0.6640117,0.3968294,-0.2975124
13,0.6549861,0.3975333,-0.2934826
14,0.6460992,0.3986485,-0.2911204
15,0.6370733,0.3993458,-0.2893852
16,0.6291749,0.4004648,-0.2869863
17,0.6222982,0.4005435,-0.2873299
18,0.6176812,0.4002436,-0.289395
19,0.6134004,0.4000228,-0.294449
20,0.610691,0.4002023,-0.3022245
21,0.6084879,0.4012052,-0.3095115
22,0.6099335,0.4019238,-0.3212113
23,0.6133271,0.4027933,-0.3327104
24,0.6180903,0.4025963,-0.3452208
25,0.623505,0.4018457,-0.3580554
26,0.6280654,0.4010015,-0.3709482
27,0.6351444,0.4007215,-0.3860992
28,0.6418477,0.4003472,-0.4025692
29,0.6487305,0.4020759,-0.4173859
30,0.6551904,0.4032046,-0.4318061
31,0.6615371,0.4046898,-0.4447164
32,0.666384,0.4048755,-0.4571241
33,0.6678182,0.4038791,-0.4676742
34,0.6676978,0.4044059,-0.475088
35,0.6647659,0.4054832,-0.4791716
36,0.6607241,0.4067648,-0.4811881
37,0.6508742,0.407293,-0.4752947
38,0.6396702,0.4066058,-0.4661005
39,0.6303341,0.4055258,-0.4585213
40,0.6178256,0.4018871,-0.4455568
41,0.6044843,0.4003867,-0.4329633
42,0.5921711,0.4002083,-0.4224174
43,0.570997,0.4019335,-0.4100392
44,0.5536709,0.4030704,-0.399382
45,0.5351768,0.4037551,-0.388768
46,0.5186687,0.4024824,-0.3791162
47,0.5052997,0.39996,-0.3705185
48,0.4949751,0.3977035,-0.3650095
49,0.4864775,0.3948007,-0.3616383
50,0.4876221,0.3945434,-0.3615049
51,0.4967854,0.3962716,-0.3674061
52,0.5075763,0.3974275,-0.3756106
53,0.5142992,0.399561,-0.3808712
54,0.5223108,0.4003766,-0.3840575
55,0.525445,0.3991166,-0.3838599
56,0.5251099,0.3995761,-0.3811963
57,0.521516,0.39924,-0.3773726
58,0.5204912,0.3991053,-0.375282
59,0.5213315,0.4003775,-0.3742119
60,0.5268437,0.4023023,-0.3744991
61,0.5331607,0.4037539,-0.3750121
62,0.5427528,0.4067986,-0.3771994
63,0.5487406,0.4088057,-0.3778746
