Index,X,Y,Z
0,0.9454696,0.4002682,-0.3339098
1,0.9418433,0.3986225,-0.3360229
2,0.9399693,0.3983644,-0.3350046
3,0.9414904,0.3992071,-0.33312
4,0.9435096,0.3987384,-0.3314714
5,0.9444466,0.3973151,-0.3298601
6,0.9457604,0.3961697,-0.3288602
7,0.9448655,0.3960236,-0.3272891
8,0.9411016,0.3956218,-0.3253027
9,0.9386457,0.3952569,-0.3243182
10,0.9354753,0.3955473,-0.3228899
11,0.9284685,0.3960584,-0.3211289
12,0.9189095,0.3974731,-0.3184211
13,0.910334,0.3987051,-0.3153211
14,0.89669,0.3991715,-0.3106461
15,0.882081,0.3990839,-0.3058338
16,0.8663465,0.3985913,-0.3009046
17,0.8499757,0.3975323,-0.2960742
18,0.8343315,0.3968376,-0.2924755
19,0.8174516,0.3966518,-0.2897451
20,0.802091,0.3965354,-0.2870836
21,0.7858983,0.397171,-0.2856868
22,0.7555873,0.3988087,-0.2837223
23,0.7412587,0.399464,-0.2833323
24,0.7280974,0.4015761,-0.281334
25,0.7166495,0.4015654,-0.2816236
26,0.7066867,0.4013098,-0.2824631
27,0.6974704,0.4000648,-0.2851956
28,0.6897421,0.3995664,-0.2893759
29,0.6825284,0.3992211,-0.2939587
30,0.6788002,0.3984452,-0.301875
31,0.6782972,0.3987822,-0.3098481
32,0.6809045,0.3997584,-0.3182093
33,0.686209,0.4000152,-0.3270406
34,0.6901771,0.4005281,-0.3351719
35,0.6977307,0.400806,-0.344377
36,0.7057194,0.4002317,-0.3545391
37,0.7145458,0.3996637,-0.3654349
38,0.7246327,0.3988334,-0.3771173
39,0.7342575,0.3978547,-0.3894176
40,0.7460007,0.3979267,-0.4031948
41,0.7582676,0.3984663,-0.418104
42,0.7700381,0.3990888,-0.4343597
43,0.7811197,0.4006299,-0.4506652
44,0.7912128,0.4014804,-0.4661498
45,0.8004939,0.4022675,-0.4823525
46,0.8091,0.4026901,-0.4976054
47,0.8125566,0.4022605,-0.5114214
48,0.8156763,0.4023584,-0.5243092
49,0.8192112,0.4031896,-0.5369527
50,0.8196025,0.4031435,-0.5462587
51,0.8182828,0.4040507,-0.5539039
52,0.8174935,0.4044071,-0.5629601
53,0.81223,0.4036898,-0.5678843
54,0.8089948,0.4039239,-0.5738765
55,0.8043117,0.4041046,-0.5789653
56,0.7948978,0.4049194,-0.5790322
57,0.7866983,0.4053712,-0.5800446
58,0.7726989,0.4064552,-0.5744557
59,0.7616101,0.4075101,-0.5707748
60,0.7460049,0.4065802,-0.5629966
61,0.7293884,0.4060609,-0.5529935
62,0.7126498,0.4061317,-0.5422135
63,0.6782326,0.4051901,-0.5220649
64,0.6601951,0.404854,-0.5108408
65,0.6426342,0.4035726,-0.501357
66,0.6254836,0.4037223,-0.4912682
67,0.608175,0.4035015,-0.4816645
68,0.5912875,0.402896,-0.4732615
69,0.5749845,0.4028168,-0.4648152
70,0.559755,0.4030268,-0.4572424
71,0.5454938,0.4026785,-0.4507619
72,0.5333843,0.4023369,-0.445035
73,0.5193468,0.4017421,-0.43859
74,0.5122619,0.4007922,-0.437133
75,0.5045792,0.4001058,-0.4348212
76,0.502669,0.3992123,-0.4351885
77,0.5052913,0.3992141,-0.4369771
78,0.5118953,0.3990058,-0.4407109
79,0.5211894,0.3991272,-0.4451397
80,0.5272875,0.4002462,-0.448112
81,0.5350818,0.4018672,-0.4534927
82,0.535917,0.4052762,-0.4563883
83,0.5303743,0.4038315,-0.4588245
84,0.5256001,0.4062637,-0.4600408
85,0.5224964,0.4069411,-0.4586141
86,0.5219787,0.4056678,-0.4557942
87,0.5245951,0.4037815,-0.4534425
88,0.5270026,0.4016511,-0.4527076
89,0.528423,0.3999496,-0.4517694
90,0.529016,0.3995977,-0.450946
91,0.5262991,0.4005105,-0.4501214
92,0.5237498,0.4020504,-0.4502348
93,0.5237401,0.4028384,-0.4518871
94,0.5254301,0.4033004,-0.4536971
95,0.5264229,0.4028199,-0.4546433
