Index,X,Y,Z
0,0.9733942,0.4035451,-0.3507008
1,0.9748967,0.397961,-0.3515196
2,0.9728622,0.3922925,-0.353789
3,0.9671404,0.3925011,-0.3541652
4,0.9543793,0.4000545,-0.3538544
5,0.9385097,0.4027826,-0.3532143
6,0.9243761,0.3994527,-0.352611
7,0.9166074,0.3998543,-0.3483458
8,0.9116398,0.3991567,-0.344622
9,0.9012294,0.396379,-0.3388173
10,0.8878164,0.3971856,-0.3305624
11,0.8731385,0.397607,-0.3214858
12,0.8494375,0.3968974,-0.3100065
13,0.8206764,0.3991114,-0.2977613
14,0.7909913,0.4000883,-0.2844847
15,0.7650542,0.3990877,-0.2742602
16,0.7390698,0.3960846,-0.27077
17,0.7179238,0.3933112,-0.2702844
18,0.7008082,0.3938271,-0.2697535
19,0.6898282,0.3966738,-0.2759639
20,0.6772205,0.3994503,-0.2813742
21,0.6709424,0.402054,-0.2966755
22,0.664183,0.4025744,-0.3089529
23,0.656753,0.4017859,-0.3208212
24,0.6556174,0.4006565,-0.3381913
25,0.6601292,0.4006684,-0.3573719
26,0.6716626,0.4002804,-0.3774687
27,0.6829232,0.3994538,-0.3981284
28,0.6994573,0.4001128,-0.4213229
29,0.7154623,0.4016697,-0.4458826
30,0.7301103,0.40332,-0.4715333
31,0.7432724,0.4044598,-0.4960714
32,0.7530352,0.4050944,-0.5197301
33,0.7612267,0.4061507,-0.5430151
34,0.7619746,0.406151,-0.5631706
35,0.7615297,0.4083234,-0.5810585
36,0.7453771,0.4095444,-0.5876374
37,0.7284003,0.4085749,-0.5878741
38,0.7108502,0.4065049,-0.588088
39,0.6872452,0.4035174,-0.5761439
40,0.667667,0.4017172,-0.5683077
41,0.6456639,0.4016393,-0.5545449
42,0.6233767,0.4032239,-0.5402459
43,0.6010806,0.405017,-0.525546
44,0.5802675,0.4092276,-0.5069891
45,0.5590397,0.4100059,-0.4920611
46,0.5367999,0.4097261,-0.4758413
47,0.5146477,0.4079102,-0.4603911
48,0.4938821,0.4056438,-0.4472364
49,0.4749298,0.4047931,-0.4348737
50,0.4564619,0.4039707,-0.4230273
51,0.4446855,0.4028489,-0.4145919
52,0.4381741,0.4023485,-0.407191
53,0.4334829,0.4006242,-0.4030765
54,0.4324369,0.3995912,-0.4023796
55,0.431439,0.398467,-0.4016851
56,0.4390842,0.3977246,-0.40722
57,0.453334,0.399286,-0.4167367
58,0.4622338,0.4019703,-0.4205629
59,0.4627504,0.4012296,-0.4216067
60,0.4608699,0.4004806,-0.4217158
61,0.4541648,0.4016912,-0.4204628
62,0.4501076,0.4003204,-0.4201472
63,0.45224,0.4003547,-0.4207946
64,0.4553334,0.4016173,-0.4231448
65,0.4577447,0.4024404,-0.4246202
66,0.4586744,0.403111,-0.4269176
67,0.4571878,0.4033061,-0.4275546
68,0.4557951,0.4029822,-0.4263121
69,0.4547154,0.4018321,-0.4236194
70,0.4543902,0.4007346,-0.4214483
71,0.4541203,0.3997021,-0.4193999
