Index,X,Y,Z
0,0.8680997,0.4036452,-0.3658157
1,0.8680176,0.4040107,-0.3667826
2,0.8681065,0.4038839,-0.3665896
3,0.8682693,0.4037086,-0.3660225
4,0.8679276,0.4029708,-0.3642475
5,0.8676448,0.4020603,-0.3625109
6,0.8676096,0.4015672,-0.3609226
7,0.8669344,0.4007619,-0.3588439
8,0.866351,0.399657,-0.3568682
9,0.8656936,0.4001034,-0.3527358
10,0.8646814,0.3990256,-0.3491248
11,0.8621302,0.398397,-0.3449971
12,0.8585715,0.3978277,-0.3421921
13,0.8548048,0.3961401,-0.340023
14,0.8447944,0.3962623,-0.3372587
15,0.8316591,0.39813,-0.3340118
16,0.8140461,0.4007524,-0.3294835
17,0.7944862,0.4027275,-0.3249306
18,0.7753186,0.4021514,-0.3199938
19,0.7539545,0.401478,-0.313216
20,0.7330813,0.4009678,-0.3068259
21,0.7131021,0.3996732,-0.3004667
22,0.693922,0.3981481,-0.294983
23,0.6759783,0.3973195,-0.2903737
24,0.6595327,0.397949,-0.2869421
25,0.6444925,0.3993483,-0.2834924
26,0.6312978,0.4012521,-0.280738
27,0.6176282,0.403021,-0.2769556
28,0.6066285,0.4040621,-0.2745226
29,0.59718,0.4040597,-0.2719772
30,0.5886931,0.4025417,-0.2697623
31,0.5836405,0.4015628,-0.2688687
32,0.5810028,0.4001703,-0.2694172
33,0.5781454,0.399649,-0.2705849
34,0.5800104,0.3996198,-0.2752685
35,0.5841529,0.4000631,-0.2806749
36,0.5871947,0.4011207,-0.2857236
37,0.5941225,0.4042816,-0.2934598
38,0.596538,0.4070006,-0.2994114
39,0.5995405,0.4072182,-0.3070199
40,0.6031601,0.4046245,-0.3169965
41,0.6086298,0.399953,-0.3287509
42,0.6150606,0.3976698,-0.3409594
43,0.6231899,0.3975903,-0.357841
44,0.6310629,0.3989233,-0.3754851
45,0.6360813,0.4007672,-0.3936743
46,0.6414716,0.402571,-0.4119177
47,0.6458401,0.4040363,-0.4276807
48,0.6494979,0.4047512,-0.4427043
49,0.6515445,0.4052952,-0.4562242
50,0.6520626,0.4058354,-0.4680606
51,0.6511527,0.406397,-0.4778956
52,0.6501865,0.4066467,-0.4873462
53,0.6475973,0.4068924,-0.4944799
54,0.6450168,0.4063658,-0.500362
55,0.6415297,0.4052741,-0.5049676
56,0.6367742,0.4049543,-0.508908
57,0.6320508,0.4050914,-0.5129368
58,0.6242801,0.4053223,-0.5137461
59,0.6156988,0.405808,-0.5137691
60,0.6059377,0.40572,-0.5122745
61,0.5951184,0.4057186,-0.5086004
62,0.5842802,0.4057727,-0.5048518
63,0.5728172,0.4062685,-0.4989232
64,0.5576341,0.4071978,-0.4857109
65,0.5420492,0.4068386,-0.472887
66,0.5268105,0.406282,-0.4613253
67,0.5103508,0.4058454,-0.4468607
68,0.49416,0.4048531,-0.4325153
69,0.4779621,0.4052131,-0.4195631
70,0.4611162,0.4057333,-0.4080595
71,0.445061,0.4062572,-0.3976111
72,0.4313743,0.4071425,-0.3889568
73,0.4192318,0.407335,-0.3819492
74,0.4096761,0.4085856,-0.3767736
75,0.40018,0.4088156,-0.3711673
76,0.3960371,0.4084993,-0.3701671
77,0.3891605,0.4082205,-0.3674155
78,0.3838566,0.4074128,-0.3656204
79,0.3839399,0.4049887,-0.3678911
80,0.3853922,0.4028862,-0.3693156
81,0.3881766,0.401528,-0.3701601
82,0.3978522,0.4009943,-0.3740102
83,0.4044037,0.4040838,-0.3804655
84,0.4023754,0.4067403,-0.384816
85,0.396038,0.4068622,-0.3868882
86,0.3921908,0.4074744,-0.3840254
87,0.3904833,0.4073932,-0.3826317
88,0.3946095,0.4040148,-0.3792669
89,0.3963438,0.4032993,-0.3778901
90,0.3963121,0.4037528,-0.3783822
91,0.396244,0.4041511,-0.3793715
92,0.3962743,0.4050409,-0.3806492
93,0.396763,0.4052695,-0.3809543
94,0.3975237,0.405263,-0.3810923
95,0.3972711,0.405188,-0.380854
96,0.3971451,0.4050727,-0.3802502
