Index,X,Y,Z
0,0.7934047,0.3976389,-0.5337351
1,0.7972686,0.4035379,-0.5369853
2,0.8004273,0.4035434,-0.5408085
3,0.803458,0.4119137,-0.5360613
4,0.8022236,0.4122103,-0.5338631
5,0.7998418,0.4102324,-0.5331373
6,0.7978935,0.406424,-0.5326183
7,0.7966019,0.4036909,-0.5304025
8,0.7970333,0.4029953,-0.5292563
9,0.7974642,0.4036748,-0.5296502
10,0.7994841,0.40539,-0.5313944
11,0.8004399,0.4064255,-0.5320069
12,0.8003209,0.407039,-0.5330798
13,0.8001219,0.4069023,-0.5332507
14,0.799652,0.4064803,-0.5333768
15,0.7995089,0.4069912,-0.5330113
16,0.7995821,0.4070756,-0.5334716
17,0.7990369,0.4067913,-0.5337069
18,0.7993562,0.4071801,-0.5333925
19,0.7996843,0.4072801,-0.5335346
20,0.7998211,0.4072995,-0.5333136
21,0.799754,0.4072454,-0.5329668
22,0.7999057,0.4072641,-0.5331078
23,0.7998853,0.4072959,-0.5332085
24,0.7995905,0.4072959,-0.5332841
25,0.7995971,0.4074284,-0.5335258
26,0.7997289,0.407298,-0.5333264
27,0.7996496,0.4071401,-0.5333705
28,0.7998875,0.4073132,-0.5336666
29,0.8000157,0.4074287,-0.5338328
30,0.7998161,0.407315,-0.534021
31,0.7996996,0.4072395,-0.5340438
32,0.7996256,0.4070584,-0.5340066
33,0.7994609,0.4069648,-0.5340106
34,0.799526,0.407037,-0.5341386
35,0.7996935,0.4070499,-0.5342623
36,0.799642,0.4071658,-0.5343008
37,0.7996681,0.4072102,-0.534419
38,0.7997506,0.4070846,-0.5343982
39,0.7997297,0.4072866,-0.5343577
40,0.7997839,0.4073772,-0.5345166
41,0.7997354,0.4073246,-0.5346002
42,0.7998749,0.4076821,-0.534411
43,0.7999058,0.4077308,-0.5345069
44,0.7999677,0.407606,-0.534558
45,0.8001107,0.4079431,-0.5344269
46,0.8001669,0.4079262,-0.5346021
47,0.8000251,0.4077082,-0.5344757
48,0.7999055,0.4077937,-0.534098
