Index,X,Y,Z
0,0.8037916,0.440444,-0.5300162
1,0.8039632,0.4405627,-0.5300463
2,0.8041776,0.4407041,-0.5300668
3,0.8044996,0.4411287,-0.5299498
4,0.8050339,0.4416566,-0.5294603
5,0.8049877,0.44168,-0.5292891
6,0.8049878,0.4418895,-0.5291315
7,0.8050103,0.4419201,-0.5291042
8,0.8051354,0.4420526,-0.5290782
9,0.8053496,0.4423973,-0.528977
10,0.8053749,0.4424702,-0.5288923
11,0.8053331,0.4424726,-0.5287629
12,0.8055001,0.442784,-0.5285452
13,0.8057037,0.4431287,-0.5282537
14,0.8057511,0.4432029,-0.5281608
15,0.8057281,0.4432232,-0.528156
16,0.8056256,0.4432756,-0.5280691
17,0.8055566,0.4432908,-0.5279697
18,0.8057755,0.443777,-0.5275695
19,0.8058116,0.4438618,-0.5275501
20,0.8058061,0.444001,-0.5273801
21,0.8057931,0.4440752,-0.5273264
22,0.8058924,0.4444189,-0.5270747
23,0.805838,0.4444551,-0.5270082
24,0.8059311,0.4449839,-0.5267338
25,0.8058597,0.4450365,-0.5265868
26,0.8059303,0.4453222,-0.5263304
27,0.8058551,0.445364,-0.526148
28,0.8058444,0.4454568,-0.5260237
29,0.8060189,0.4457836,-0.5258747
30,0.8060727,0.4458948,-0.5259556
31,0.8061981,0.4460874,-0.5259307
32,0.8062068,0.4462377,-0.5258803
33,0.8061807,0.4463688,-0.5257248
34,0.8059531,0.4464468,-0.525502
35,0.8056671,0.4464485,-0.5252417
36,0.8053427,0.4464692,-0.5248934
37,0.8048547,0.4464791,-0.5244727
38,0.8043936,0.4464964,-0.5241085
39,0.8033064,0.4460755,-0.5237138
40,0.8020789,0.4457063,-0.5234199
41,0.8003523,0.4448428,-0.522954
42,0.7949048,0.4350397,-0.5280678
43,0.793237,0.4344875,-0.527489
44,0.7868426,0.4240514,-0.5333334
45,0.7847793,0.4243427,-0.5329528
46,0.7822074,0.4246079,-0.5319374
47,0.7748306,0.416048,-0.5337511
48,0.7695162,0.4157827,-0.529775
49,0.7612843,0.4159234,-0.5264021
50,0.7508575,0.4125282,-0.5251408
51,0.7379267,0.4117724,-0.5221097
52,0.7244494,0.4108569,-0.5180203
53,0.7122289,0.4098707,-0.5129864
54,0.6981928,0.4073436,-0.5073847
55,0.6851164,0.4062221,-0.5000346
56,0.6734352,0.4058963,-0.492574
57,0.6614785,0.405894,-0.4838674
58,0.6506664,0.4058285,-0.4739295
59,0.6411442,0.4080268,-0.4614824
60,0.6302875,0.407928,-0.4499203
61,0.6186538,0.4071086,-0.4388299
62,0.6073637,0.4058353,-0.4272204
63,0.5964226,0.4043396,-0.4160022
64,0.5847015,0.4015735,-0.4031389
65,0.5743202,0.3995987,-0.3897387
66,0.5648126,0.3984096,-0.3751674
67,0.555297,0.3970519,-0.3614359
68,0.5472859,0.3966627,-0.3461531
69,0.5404401,0.3968885,-0.3310402
70,0.534525,0.3979436,-0.315205
71,0.5285813,0.3981735,-0.2997126
72,0.5244459,0.3977841,-0.2844988
73,0.5216372,0.397545,-0.2691795
74,0.5206152,0.3985051,-0.2532538
75,0.5193381,0.3973944,-0.2397279
76,0.5184729,0.3969619,-0.2263441
77,0.5206229,0.3974398,-0.2143315
78,0.5230939,0.3974831,-0.2036606
79,0.5275909,0.3980509,-0.1932913
80,0.5336413,0.3996607,-0.1823416
81,0.5396047,0.3992705,-0.1717001
82,0.546252,0.3991473,-0.1603341
83,0.5553696,0.3994592,-0.1491415
84,0.566063,0.4011936,-0.1388209
85,0.5766736,0.402129,-0.1296806
86,0.5878028,0.4045159,-0.1217437
87,0.5986291,0.4050843,-0.1154608
88,0.6086912,0.405439,-0.1106882
89,0.6177183,0.4048467,-0.108534
90,0.6269866,0.4052019,-0.1072816
91,0.63572,0.4054002,-0.1062471
92,0.6437507,0.4053145,-0.1105003
93,0.65161,0.4045115,-0.113545
94,0.6588687,0.404216,-0.1191541
95,0.665914,0.4049618,-0.1254761
96,0.6716386,0.4030695,-0.1324238
97,0.6775242,0.403867,-0.1398772
98,0.6828625,0.4043614,-0.1474167
99,0.6870538,0.4040222,-0.1555322
100,0.691039,0.4040198,-0.1628407
101,0.6936036,0.4048039,-0.171079
102,0.6951659,0.4050277,-0.1811152
103,0.6963823,0.4053199,-0.191696
104,0.6960546,0.4044264,-0.2025357
105,0.6958215,0.4043661,-0.2121932
106,0.6964019,0.4042257,-0.2210967
107,0.6955405,0.402144,-0.2304236
108,0.6960205,0.4025181,-0.2390833
109,0.69668,0.4031112,-0.2477264
110,0.6975105,0.4033405,-0.2573349
111,0.6985708,0.403771,-0.2672675
112,0.6978633,0.4018213,-0.2776857
113,0.6974602,0.3991401,-0.2879671
114,0.6992294,0.3995312,-0.2966731
115,0.7013676,0.4001626,-0.3046159
116,0.7038009,0.4005735,-0.3118143
117,0.7062953,0.401018,-0.3178392
118,0.7072912,0.4000341,-0.3246329
119,0.7102461,0.3998343,-0.3276766
120,0.7129808,0.3999196,-0.3302446
121,0.7148564,0.4002284,-0.331041
122,0.716606,0.4007277,-0.3308645
123,0.7180539,0.401283,-0.3305902
124,0.7181814,0.4021136,-0.3273908
125,0.7176349,0.4026892,-0.3233878
126,0.7179046,0.402125,-0.3203553
127,0.7185398,0.4010611,-0.3184964
128,0.7175944,0.3997665,-0.3173009
129,0.7157993,0.399293,-0.3181675
130,0.7143869,0.3998456,-0.321014
131,0.7135864,0.4003185,-0.322366
132,0.7132776,0.4004475,-0.322677
133,0.7130989,0.4005776,-0.3220708
134,0.7133452,0.4003547,-0.3201042
135,0.7134265,0.4007453,-0.3177561
136,0.7134857,0.4005509,-0.315774
137,0.71397,0.4003923,-0.3125444
138,0.7150003,0.4003541,-0.308366
139,0.7163842,0.4008465,-0.3029385
140,0.7191398,0.4007708,-0.2968353
141,0.7220309,0.4007547,-0.2907966
142,0.7255383,0.4002151,-0.2832215
143,0.7296044,0.4000584,-0.2760071
144,0.7356817,0.399977,-0.2670642
145,0.7407523,0.4001061,-0.2587672
146,0.7458503,0.4001168,-0.2509596
147,0.7509081,0.3994853,-0.2430329
148,0.7562996,0.3994591,-0.2347667
149,0.7626036,0.3986563,-0.2262623
150,0.76806,0.3980838,-0.2180954
151,0.7743735,0.3980272,-0.2093644
152,0.7815667,0.3978645,-0.2011338
153,0.7893039,0.3982454,-0.1931818
154,0.7971703,0.3986844,-0.1855305
155,0.8074074,0.3995296,-0.1784683
156,0.8168123,0.4002493,-0.1711107
157,0.827844,0.4008038,-0.1644026
158,0.8393221,0.4006638,-0.1587267
159,0.8501999,0.4004255,-0.1534336
160,0.8613414,0.4007701,-0.1494236
161,0.8726192,0.4010774,-0.14666
162,0.8838281,0.4016292,-0.1450421
163,0.894824,0.4021798,-0.1445562
164,0.9056967,0.4024489,-0.1455903
165,0.916514,0.4021294,-0.148551
166,0.9273717,0.4020433,-0.1496915
167,0.9380275,0.4016487,-0.1557583
168,0.9490286,0.4019918,-0.1628923
169,0.9595241,0.4025637,-0.1726714
170,0.969931,0.4037658,-0.1799336
171,0.9791773,0.4050175,-0.1887492
172,0.9881569,0.4058819,-0.1970825
