Index,X,Y,Z
0,0.75959,0.4049682,-0.5363224
1,0.7592313,0.4041307,-0.5365693
2,0.7590488,0.4039649,-0.5363442
3,0.7587782,0.4038627,-0.5361807
4,0.758356,0.4028872,-0.5365819
5,0.758301,0.4026778,-0.5363137
6,0.7566295,0.4012588,-0.5360785
7,0.7562503,0.4005027,-0.5363364
8,0.7566911,0.4002413,-0.5366928
9,0.7563378,0.4000185,-0.536571
10,0.7555775,0.3987126,-0.5370921
11,0.7552,0.3982749,-0.5369712
12,0.7552578,0.3978499,-0.5370091
13,0.754566,0.3965704,-0.5376682
14,0.7542718,0.3962196,-0.5376915
15,0.7540649,0.3959138,-0.537771
16,0.7540048,0.3955855,-0.5380279
17,0.7538317,0.3952866,-0.5380461
18,0.7534888,0.3951507,-0.5381625
19,0.7544414,0.3979771,-0.5360333
20,0.7541623,0.3978093,-0.5359482
21,0.7538154,0.3974616,-0.5356811
22,0.753481,0.3972087,-0.5354851
23,0.7532194,0.397158,-0.5353765
24,0.7529878,0.3973012,-0.5353161
25,0.7527075,0.3974693,-0.5353255
26,0.7524602,0.397715,-0.5353283
27,0.7523559,0.3978687,-0.5351981
28,0.7524122,0.397967,-0.5349838
29,0.7522859,0.3980967,-0.5345809
30,0.7519003,0.3981756,-0.5342566
31,0.750814,0.3980979,-0.5338259
32,0.7493164,0.3978673,-0.5329401
33,0.7481172,0.3972559,-0.5320067
34,0.7464088,0.395874,-0.5312026
35,0.7444089,0.39519,-0.5301809
36,0.7411642,0.3953431,-0.5285494
37,0.7353104,0.396594,-0.5256189
38,0.7247921,0.3983819,-0.5215508
39,0.7100024,0.4003214,-0.5170284
40,0.6951631,0.4014392,-0.5123826
41,0.6767947,0.4008527,-0.5061827
42,0.658241,0.3986234,-0.4999381
43,0.6399046,0.3961008,-0.4936674
44,0.6232792,0.3944089,-0.4874114
45,0.6068267,0.3931817,-0.4791334
46,0.5916289,0.3920298,-0.4704072
47,0.5774665,0.3912793,-0.4607366
48,0.5639012,0.3907289,-0.4509894
49,0.5529633,0.3906087,-0.4378758
50,0.5414535,0.3906165,-0.4260436
51,0.5290464,0.3861452,-0.414688
52,0.5222459,0.3912424,-0.3975235
53,0.5135719,0.3920236,-0.3824908
54,0.5048882,0.392644,-0.3669806
55,0.4958529,0.3930841,-0.3517162
56,0.4857761,0.3928306,-0.3355944
57,0.4761913,0.3927906,-0.3190654
58,0.4654151,0.3921005,-0.3033179
59,0.4549539,0.3912558,-0.2876621
60,0.4441447,0.3911552,-0.2724476
61,0.4335528,0.3913105,-0.2571898
62,0.4133223,0.3918059,-0.2261849
63,0.4050722,0.3918168,-0.2106903
64,0.3988364,0.3906908,-0.1953207
65,0.3927878,0.3898096,-0.1792143
66,0.3917578,0.3880434,-0.1625089
67,0.3954238,0.3858968,-0.1446531
68,0.4049396,0.3855054,-0.1259165
69,0.4163152,0.386059,-0.1072036
70,0.427517,0.3877147,-0.09050258
71,0.4459113,0.3896648,-0.07440306
72,0.4635929,0.3902852,-0.06098241
73,0.482155,0.3899993,-0.04978162
74,0.5001113,0.3910656,-0.04254785
75,0.5157957,0.3935048,-0.03846217
