Index,X,Y,Z
0,0.689198,0.3900629,-0.5396968
1,0.6889879,0.3887113,-0.5383255
2,0.6894898,0.3895892,-0.5382186
3,0.6899562,0.3901162,-0.5384296
4,0.6899126,0.3897938,-0.5383172
5,0.6899188,0.390019,-0.5371372
6,0.6896248,0.3896246,-0.5370368
7,0.6894936,0.3896742,-0.5367101
8,0.6892666,0.3896118,-0.5366288
9,0.6890792,0.3893945,-0.5367296
10,0.6891408,0.3896884,-0.5365762
11,0.6891552,0.3897822,-0.53658
12,0.6890529,0.3897042,-0.536868
13,0.6889392,0.3895907,-0.5370304
14,0.6891176,0.3901546,-0.5367091
15,0.6889203,0.3900838,-0.5369134
16,0.6888841,0.3899131,-0.5370149
17,0.6892301,0.3903815,-0.5366586
18,0.6892637,0.3901954,-0.5367321
19,0.6893702,0.3904428,-0.5366333
20,0.6893414,0.3905484,-0.5366379
21,0.6890227,0.3905455,-0.5368241
22,0.6889154,0.3907695,-0.536846
23,0.6888151,0.3909934,-0.5366741
24,0.6884656,0.3908341,-0.5366485
25,0.6882665,0.3910748,-0.5363836
26,0.6878392,0.3911124,-0.5360215
27,0.6871537,0.3908481,-0.5357586
28,0.6866023,0.3908316,-0.5352191
29,0.6861912,0.3907926,-0.53469
30,0.685542,0.3904878,-0.5343795
31,0.6843201,0.3897841,-0.5341561
32,0.6833802,0.389751,-0.533417
33,0.6815019,0.3892559,-0.5326221
34,0.6796137,0.3880026,-0.5318382
35,0.6780354,0.3870907,-0.531004
36,0.67606,0.3855612,-0.5298451
37,0.6726144,0.3836731,-0.5287969
38,0.6691077,0.3857207,-0.5244952
39,0.6656504,0.3879585,-0.5183401
40,0.6591544,0.390467,-0.5074053
41,0.6484148,0.3914439,-0.4980553
42,0.6372429,0.3941439,-0.4894771
43,0.6212462,0.3971237,-0.4775847
44,0.6048556,0.3942718,-0.4678652
45,0.5888504,0.3907152,-0.4579
46,0.574636,0.3907136,-0.4458583
47,0.5605266,0.3890275,-0.4354642
48,0.547208,0.3861359,-0.4242751
49,0.5346954,0.3809654,-0.4142158
50,0.5261749,0.378702,-0.4026389
51,0.520219,0.3779787,-0.3895271
52,0.5152377,0.3798381,-0.3736429
53,0.5098143,0.3818622,-0.358594
54,0.506919,0.3849779,-0.3423503
55,0.5041934,0.3871478,-0.3264013
56,0.5016463,0.3895085,-0.3096857
