Index,X,Y,Z
0,0.6484439,0.3898568,-0.5443239
1,0.6481503,0.3895963,-0.5444077
2,0.6480086,0.3894319,-0.544528
3,0.6482651,0.3901212,-0.5440194
4,0.648078,0.390312,-0.5438945
5,0.647803,0.3901924,-0.5437745
6,0.6475884,0.3907343,-0.5432098
7,0.6469888,0.3904985,-0.542953
8,0.6459516,0.3901082,-0.5425388
9,0.6450957,0.3903111,-0.5417131
10,0.643644,0.3896448,-0.5412413
11,0.6419639,0.3887416,-0.5408506
12,0.6401757,0.3876642,-0.5407171
13,0.638796,0.387357,-0.5404109
14,0.6373948,0.3866964,-0.5403061
15,0.6354988,0.3861528,-0.5401182
16,0.6335224,0.3863039,-0.5395721
17,0.6299419,0.3876101,-0.5375867
18,0.6265491,0.3888786,-0.5352306
19,0.6213797,0.389943,-0.5321928
20,0.6147513,0.3907571,-0.5286936
21,0.6074127,0.391947,-0.5238091
22,0.5998192,0.391716,-0.5197656
23,0.5896863,0.3905478,-0.5131474
24,0.5817106,0.3910284,-0.5064924
25,0.5726783,0.3897806,-0.4994148
26,0.5640376,0.3888628,-0.4914649
27,0.5557944,0.3882971,-0.4824827
28,0.5473331,0.3870803,-0.4741835
29,0.5402049,0.3867306,-0.4635629
30,0.53352,0.3863565,-0.451961
31,0.5271236,0.387935,-0.4391884
32,0.5214056,0.387329,-0.4258181
33,0.5158203,0.3866476,-0.4133513
34,0.5112506,0.3886458,-0.3994711
35,0.5062988,0.3883597,-0.3864424
36,0.5015392,0.3882024,-0.3727407
37,0.498155,0.3903369,-0.3571658
38,0.4948732,0.3896568,-0.3423877
39,0.4925166,0.3898306,-0.3274462
40,0.4924598,0.3892257,-0.3124484
41,0.4927966,0.3895899,-0.2975789
42,0.4938304,0.3896202,-0.2835045
43,0.4962299,0.3901181,-0.2688884
44,0.4985686,0.3910208,-0.2547999
45,0.5012524,0.3903442,-0.2418912
46,0.5052933,0.3905982,-0.2286619
47,0.5143574,0.3907202,-0.2188016
48,0.5218298,0.3915572,-0.2084299
49,0.5325282,0.3916644,-0.2006856
50,0.5443268,0.3927359,-0.1941814
51,0.5566872,0.3943399,-0.1886463
52,0.5698155,0.3950342,-0.1836488
53,0.5832359,0.3968128,-0.1784023
54,0.5969692,0.3964665,-0.1763895
55,0.610562,0.3968238,-0.1742053
56,0.6255049,0.3975128,-0.176635
57,0.6389738,0.3979957,-0.1786097
58,0.6512824,0.397878,-0.1807761
59,0.6622253,0.3977304,-0.1863514
60,0.6730754,0.3980072,-0.1902567
61,0.6830891,0.4001541,-0.1961022
62,0.691371,0.4001974,-0.2027742
63,0.7000389,0.4001457,-0.208714
64,0.7076398,0.4009414,-0.2154761
65,0.7144691,0.4009824,-0.2218482
66,0.7211958,0.4008359,-0.2283714
67,0.7270918,0.3997977,-0.2356733
68,0.7325808,0.4000151,-0.2425327
69,0.7366058,0.400332,-0.2499703
70,0.7395011,0.3999635,-0.2574712
71,0.738753,0.400911,-0.2662756
72,0.7357202,0.4011967,-0.2762684
73,0.7330301,0.4005218,-0.2866281
74,0.7259557,0.4003001,-0.2987173
75,0.7210775,0.3989584,-0.3084396
76,0.7161083,0.3987409,-0.3163059
77,0.7118284,0.3993908,-0.3198449
78,0.7091205,0.3990459,-0.324244
79,0.7075741,0.3977678,-0.3275648
80,0.7078508,0.3977685,-0.3277895
81,0.7092731,0.398717,-0.3254876
82,0.7118949,0.3995733,-0.3212718
83,0.7152157,0.4006944,-0.3162288
84,0.7175933,0.400556,-0.3124678
85,0.7203755,0.3997828,-0.3096749
86,0.7223312,0.3977726,-0.3082793
87,0.721271,0.3965636,-0.3096137
88,0.7183992,0.398691,-0.3115256
89,0.716397,0.3992231,-0.3172254
90,0.7158332,0.3999227,-0.3175449
91,0.7165827,0.4002846,-0.3166437
92,0.7182274,0.4006802,-0.3155636
93,0.7198077,0.4004186,-0.3147526
94,0.7212365,0.3997713,-0.3138845
95,0.7232789,0.3986787,-0.3128016
96,0.7272909,0.398164,-0.3108068
97,0.7313668,0.3977056,-0.3092157
98,0.7373068,0.3978537,-0.3062207
99,0.7441016,0.3986132,-0.3028884
100,0.7504166,0.3993411,-0.2998618
101,0.7569358,0.3997357,-0.2963174
102,0.7639965,0.398839,-0.2922457
103,0.7705502,0.3984716,-0.2883465
104,0.7784606,0.397379,-0.2848455
105,0.7875538,0.3976607,-0.2804019
106,0.79611,0.398495,-0.2764125
107,0.8059243,0.3986126,-0.2725879
108,0.8159901,0.399588,-0.267896
109,0.8271648,0.3998046,-0.2637323
110,0.8384968,0.3998829,-0.2601645
111,0.8503808,0.4000455,-0.2567317
112,0.8624025,0.4003277,-0.253799
113,0.8755866,0.400566,-0.2523097
114,0.8870553,0.396748,-0.2550282
115,0.8997713,0.3969835,-0.2579989
116,0.9103764,0.3971277,-0.2629056
117,0.9184778,0.3939124,-0.2694031
118,0.925588,0.3946421,-0.2779869
119,0.9291309,0.3948548,-0.2879301
120,0.9294103,0.3926944,-0.2995057
121,0.9333368,0.3923077,-0.3092047
122,0.9351941,0.3895322,-0.3203072
123,0.9396262,0.3884404,-0.3306904
124,0.9441862,0.3890592,-0.3404061
125,0.9490268,0.3899134,-0.349831
126,0.9531136,0.3889479,-0.359681
127,0.956429,0.3884269,-0.368649
128,0.9581068,0.3879388,-0.3779717
129,0.9589115,0.3869469,-0.3881725
130,0.9544173,0.3870047,-0.4078775
131,0.9497488,0.3851195,-0.4184496
132,0.9438899,0.3844575,-0.4277954
133,0.9383386,0.3839747,-0.4370288
134,0.9295316,0.3824193,-0.4470113
135,0.9206958,0.3815558,-0.457413
136,0.9118873,0.3817089,-0.46742
137,0.9026655,0.383022,-0.4772328
138,0.893814,0.3837395,-0.4867862
139,0.8831136,0.3843017,-0.4959561
140,0.8719114,0.3843442,-0.504165
141,0.8609879,0.3836888,-0.5110489
142,0.85019,0.3827631,-0.5172375
143,0.8397301,0.3823808,-0.5224044
144,0.8293241,0.3818687,-0.5280591
145,0.8178995,0.3816982,-0.5330216
146,0.8064345,0.3823632,-0.5380999
147,0.7939571,0.382739,-0.5427521
148,0.781478,0.3830632,-0.5465266
149,0.7692158,0.3823813,-0.5501179
150,0.7581301,0.3824494,-0.5531346
151,0.7472363,0.3823668,-0.5561968
152,0.7371356,0.3822889,-0.5583597
153,0.7271962,0.3816882,-0.5610247
154,0.7188764,0.3816,-0.5629124
155,0.7122952,0.3822388,-0.5647178
156,0.7070444,0.3825146,-0.566206
157,0.7028241,0.3827665,-0.5674305
158,0.6997823,0.3829806,-0.5680704
159,0.6982978,0.3832662,-0.5677779
160,0.6969519,0.3831469,-0.5674345
161,0.6992077,0.382773,-0.5660816
162,0.7032341,0.3818913,-0.5644825
163,0.7063636,0.3809317,-0.563582
164,0.7100173,0.3798416,-0.5630762
