Index,X,Y,Z
0,0.7072166,0.3894958,-0.5764789
1,0.7072317,0.3894545,-0.5765601
2,0.7076243,0.3902861,-0.5760778
3,0.7074397,0.3901233,-0.5761634
4,0.7073811,0.390358,-0.5758659
5,0.7074317,0.3907293,-0.5754689
6,0.7070448,0.3904484,-0.5753288
7,0.7067566,0.3901849,-0.5752661
8,0.706953,0.3910169,-0.5746661
9,0.7066564,0.3908796,-0.5746593
10,0.7063599,0.390756,-0.5746272
11,0.7061757,0.3905137,-0.5745493
12,0.7059905,0.3903164,-0.5744821
13,0.705827,0.3901476,-0.5743755
14,0.7051746,0.3895889,-0.574559
15,0.7046636,0.3893655,-0.5743886
16,0.7039118,0.3890725,-0.5740295
17,0.7028248,0.3883387,-0.5740831
18,0.7018663,0.3876254,-0.5736896
19,0.7009161,0.3870179,-0.5732785
20,0.6997653,0.3862711,-0.5730099
21,0.6989439,0.3862017,-0.572707
22,0.6980394,0.3862614,-0.5724146
23,0.6963107,0.3858975,-0.5725747
24,0.694198,0.3865542,-0.5718842
25,0.6907517,0.3877012,-0.5701947
26,0.6863994,0.3885531,-0.5664504
27,0.6816824,0.3880835,-0.5622561
28,0.6718659,0.3872975,-0.5555437
29,0.6571102,0.3889174,-0.5503495
30,0.6407407,0.3907505,-0.545114
31,0.6240735,0.3912071,-0.5404276
32,0.6094087,0.3910593,-0.5340271
33,0.5945098,0.3892394,-0.5275034
34,0.5827141,0.3903641,-0.5175238
35,0.5698815,0.3893416,-0.5084828
36,0.5574577,0.3882055,-0.499402
37,0.5440786,0.3851544,-0.4920679
38,0.5331897,0.3857622,-0.4825006
39,0.5239102,0.3851575,-0.4737819
40,0.5139356,0.3835846,-0.4654399
41,0.5086109,0.3843911,-0.4555757
42,0.5024451,0.3847211,-0.4454509
43,0.4987844,0.3850892,-0.4331167
44,0.4960187,0.3847429,-0.4194089
45,0.4922283,0.3852026,-0.4046271
46,0.4911627,0.3840338,-0.3879203
47,0.4884461,0.3833068,-0.3729508
48,0.4861192,0.3828687,-0.3572629
49,0.4839286,0.3830605,-0.3422919
50,0.4819558,0.3842873,-0.3276276
51,0.4800357,0.3855236,-0.3136884
52,0.4781263,0.3863387,-0.2997813
53,0.4768177,0.3873062,-0.2853798
54,0.4760078,0.3869069,-0.2712979
55,0.4754834,0.3863482,-0.257301
56,0.4770281,0.3864684,-0.2436956
57,0.4785802,0.3861169,-0.2315564
58,0.4807181,0.3861993,-0.2201728
59,0.4839863,0.3863798,-0.2095297
60,0.4893943,0.3878755,-0.2001574
61,0.4935272,0.388799,-0.1908325
62,0.5002077,0.39058,-0.1826701
63,0.5072843,0.3905044,-0.1760202
64,0.5145892,0.390898,-0.1707815
65,0.522711,0.3931678,-0.1645537
66,0.5316929,0.3929718,-0.1620217
67,0.5418563,0.3933386,-0.1605614
68,0.5537465,0.3945163,-0.160345
69,0.5661303,0.3947845,-0.1613717
70,0.5787054,0.3953435,-0.1626495
71,0.5917988,0.3969793,-0.1632721
72,0.6053476,0.3972534,-0.1660976
73,0.6185408,0.3980196,-0.1697212
74,0.6309958,0.3986154,-0.1732937
75,0.6435371,0.3995494,-0.180452
76,0.6566234,0.4007849,-0.1858208
77,0.6678855,0.400651,-0.1929771
78,0.679414,0.4010537,-0.2002017
79,0.6908109,0.4017922,-0.2078366
80,0.7012368,0.4021091,-0.2162744
81,0.7107778,0.4021269,-0.2248186
82,0.7162247,0.4016517,-0.2359443
83,0.7189764,0.4024308,-0.2479855
84,0.7208083,0.4033534,-0.2601486
85,0.7161819,0.4033307,-0.2754532
86,0.7096635,0.4037846,-0.2916203
87,0.7020295,0.4031191,-0.3083024
88,0.6936424,0.4005459,-0.3231768
89,0.6868129,0.3983495,-0.3356963
90,0.6819587,0.3972612,-0.3463449
91,0.6766121,0.394502,-0.3539203
92,0.673977,0.3942981,-0.3593987
93,0.6738189,0.393119,-0.3642921
94,0.6736758,0.3933533,-0.3660471
95,0.6749424,0.3943,-0.3659201
96,0.6758633,0.3945879,-0.3663149
97,0.6772924,0.3956531,-0.3627096
98,0.6783847,0.3972089,-0.3574563
99,0.6790859,0.3977578,-0.3513728
100,0.6798668,0.3976077,-0.347227
101,0.6800795,0.3953744,-0.3446043
102,0.6798359,0.3951049,-0.3416032
103,0.6795374,0.39298,-0.3383649
104,0.680925,0.3923044,-0.337275
105,0.6838614,0.3925618,-0.3364446
106,0.6862445,0.3932721,-0.3331379
107,0.6894248,0.3929468,-0.3305818
108,0.6934194,0.3930927,-0.3269738
109,0.6991353,0.3936321,-0.3216298
110,0.7045706,0.3928483,-0.3162035
111,0.7103891,0.3927101,-0.3108484
112,0.7173313,0.392528,-0.3047189
113,0.7250106,0.3916992,-0.2989046
114,0.7342452,0.3914659,-0.2925775
115,0.74288,0.388706,-0.2871054
116,0.7537445,0.3887794,-0.2800239
117,0.7649477,0.3889373,-0.2733739
118,0.7750629,0.387116,-0.2684535
119,0.7862101,0.387726,-0.2632836
120,0.7963317,0.3879964,-0.2584164
121,0.8057626,0.3884601,-0.2550749
122,0.8143774,0.3871728,-0.2534749
123,0.8235865,0.38794,-0.2515004
124,0.8332373,0.3878199,-0.250526
125,0.8433499,0.3869927,-0.2494166
126,0.8550771,0.3869228,-0.2497297
127,0.8683389,0.3870524,-0.2518108
128,0.8818769,0.386765,-0.2555149
129,0.8956094,0.3873231,-0.2604824
130,0.9074903,0.3867645,-0.2673507
131,0.9191577,0.3877051,-0.2731799
132,0.9292685,0.387516,-0.2807942
133,0.9366352,0.3868013,-0.2909332
134,0.9411429,0.3863379,-0.3014227
135,0.9436833,0.3859735,-0.3126939
136,0.9452969,0.3857319,-0.3245179
137,0.9483962,0.3858299,-0.3350381
138,0.9507823,0.3854798,-0.3458968
139,0.9538816,0.3851448,-0.3557374
140,0.9568231,0.3848757,-0.3650202
141,0.9586436,0.3840952,-0.3748381
142,0.9568581,0.3839158,-0.3846259
143,0.9558944,0.3836166,-0.3943599
144,0.9527295,0.3843849,-0.4040924
