Index,X,Y,Z
0,0.8551687,0.4108528,-0.5821185
1,0.8536098,0.4077965,-0.5839665
2,0.8533584,0.4075856,-0.583815
3,0.8531247,0.4070944,-0.5837398
4,0.8528717,0.4065463,-0.5844465
5,0.8528439,0.4064681,-0.5844868
6,0.8527163,0.4063542,-0.5844873
7,0.8523768,0.4060954,-0.584425
8,0.8520188,0.405844,-0.5845885
9,0.8518735,0.405501,-0.5846226
10,0.8516308,0.4051974,-0.5847798
11,0.8514987,0.4049912,-0.5848886
12,0.8514509,0.4046955,-0.5848433
13,0.8514067,0.4049212,-0.5844606
14,0.8511537,0.4047436,-0.5844789
15,0.8509324,0.4044725,-0.584473
16,0.8511311,0.4041521,-0.5843689
17,0.8510966,0.4039417,-0.5844355
18,0.8511282,0.4038252,-0.5845798
19,0.8523124,0.4075796,-0.581934
20,0.8522434,0.4076717,-0.5820267
21,0.8519741,0.4075996,-0.5818143
22,0.8520321,0.4082161,-0.5806691
23,0.8518901,0.4079809,-0.5803999
24,0.8517601,0.4079891,-0.5802311
25,0.8513634,0.4070691,-0.5811806
26,0.8514578,0.4072956,-0.5813125
27,0.8515787,0.4076293,-0.5813962
28,0.8510111,0.4064157,-0.5824578
29,0.850771,0.4064546,-0.5823841
30,0.8504713,0.4062875,-0.5823667
31,0.8499365,0.4055081,-0.5829641
32,0.8496413,0.4053866,-0.5829065
33,0.8496614,0.4052941,-0.583064
34,0.8496566,0.4052883,-0.5831818
35,0.8496089,0.4053428,-0.5831327
36,0.8495396,0.4053883,-0.58315
37,0.8494902,0.405339,-0.5829473
38,0.8493537,0.4052353,-0.5827389
39,0.8493379,0.4051747,-0.5824537
40,0.8493432,0.4051146,-0.5821373
41,0.8492756,0.405072,-0.5818465
42,0.8491912,0.4048735,-0.5816079
43,0.8490157,0.4047462,-0.5810975
44,0.8485014,0.4046613,-0.5801048
45,0.84791,0.4043975,-0.5792769
46,0.8465785,0.4039726,-0.5780692
47,0.8450189,0.4030768,-0.5765784
48,0.843563,0.402116,-0.5754424
49,0.8416307,0.4011252,-0.5745174
50,0.8398181,0.400712,-0.5733809
51,0.8377172,0.4006821,-0.5717492
52,0.8356017,0.4016212,-0.5663152
53,0.8322784,0.4034332,-0.5568683
54,0.8268256,0.4038027,-0.5472085
55,0.8210151,0.4046344,-0.5376157
56,0.8122906,0.4053081,-0.5263949
57,0.8024719,0.4054669,-0.5151509
58,0.7916296,0.4056612,-0.5046654
59,0.7812532,0.4055524,-0.4940266
60,0.7688336,0.4047534,-0.482103
61,0.7578166,0.405968,-0.4675891
62,0.7460105,0.4036526,-0.4541888
63,0.735325,0.4025865,-0.4401746
64,0.7237009,0.3993927,-0.4272624
65,0.7126543,0.3981766,-0.413012
66,0.7033593,0.399291,-0.3984874
67,0.6935441,0.3981721,-0.3839318
68,0.6844772,0.3978359,-0.3698579
69,0.6773047,0.3975564,-0.3538964
70,0.6703247,0.3979634,-0.3373395
71,0.6634347,0.3991708,-0.3206054
72,0.6554666,0.3992575,-0.304078
73,0.6506503,0.399558,-0.287013
74,0.6450531,0.3995658,-0.2703798
75,0.6407039,0.3987754,-0.2526505
76,0.6400597,0.3961506,-0.2350647
77,0.6441724,0.3948629,-0.2168946
78,0.6507223,0.3948019,-0.198694
79,0.6567142,0.3957903,-0.1818457
80,0.6681005,0.3982815,-0.1644111
81,0.6798956,0.3988696,-0.1469208
82,0.6920629,0.398772,-0.1313633
83,0.7045082,0.3986478,-0.1166468
84,0.7172287,0.3984244,-0.1047504
85,0.7284916,0.3980332,-0.09414646
86,0.7391391,0.3983976,-0.08441663
87,0.7478932,0.3989846,-0.0757888
88,0.7548302,0.3994171,-0.07177242
89,0.7624946,0.3990901,-0.06556727
90,0.7688333,0.3978489,-0.06393482
91,0.777051,0.3958402,-0.06438182
92,0.7873667,0.3940223,-0.06806152
