Index,X,Y,Z
0,0.782895,0.405303,-0.5801863
1,0.7828444,0.4055437,-0.5805617
2,0.7828878,0.4056922,-0.5807592
3,0.7823114,0.4054497,-0.5805889
4,0.7818809,0.4051756,-0.5806037
5,0.7807432,0.404624,-0.5804459
6,0.7805299,0.4045539,-0.5804272
7,0.7805138,0.4044785,-0.5803947
8,0.780893,0.4049158,-0.5803128
9,0.7811189,0.4050389,-0.5804202
10,0.7811812,0.4050813,-0.5803635
11,0.7814028,0.4052852,-0.5802454
12,0.781377,0.4051961,-0.5801147
13,0.7814438,0.4052686,-0.5801054
14,0.7816925,0.4053963,-0.5802008
15,0.7817519,0.4054405,-0.5803096
16,0.781687,0.4056323,-0.5805117
17,0.7817906,0.4056402,-0.5807248
18,0.7816204,0.4054535,-0.5806699
19,0.7814665,0.4053822,-0.5806246
20,0.7814226,0.4052637,-0.5803777
21,0.7812626,0.4050271,-0.5801296
22,0.7810594,0.4048991,-0.5801115
23,0.7809852,0.4048074,-0.5801446
24,0.7810639,0.4047588,-0.5801486
25,0.7813944,0.4049024,-0.5801609
26,0.7816704,0.4050443,-0.5802873
27,0.7815365,0.4050272,-0.5802564
28,0.7812399,0.4049905,-0.5801977
29,0.7812847,0.4048084,-0.5801754
30,0.7811899,0.4044309,-0.5798087
31,0.7814271,0.4044542,-0.5798627
32,0.7817373,0.4045571,-0.5800527
33,0.7821662,0.4050348,-0.5802913
34,0.7823291,0.4052331,-0.5804247
35,0.7822394,0.4051509,-0.5804281
36,0.7818887,0.404723,-0.5801739
37,0.7815474,0.4042847,-0.5799282
38,0.7814922,0.4039491,-0.5799465
39,0.7816259,0.4038699,-0.5800967
40,0.781989,0.4040321,-0.5802901
41,0.7822637,0.4043059,-0.5804604
42,0.7822222,0.4042914,-0.5804829
43,0.7818786,0.4040766,-0.5804691
44,0.7817333,0.4037479,-0.5804936
45,0.7816544,0.4034357,-0.5804129
46,0.7817711,0.403389,-0.5804543
47,0.7818892,0.4035342,-0.5805312
48,0.7819592,0.4036228,-0.580543
49,0.7819424,0.4036354,-0.5805059
50,0.7818709,0.4035378,-0.5804347
51,0.7818762,0.4034232,-0.5803565
52,0.7819853,0.4035109,-0.5804638
53,0.7819682,0.4036516,-0.580605
54,0.7819377,0.4037541,-0.5806603
55,0.7818708,0.4037678,-0.580602
56,0.7816743,0.403407,-0.5805742
57,0.7815872,0.4032819,-0.5805433
58,0.7816313,0.4033372,-0.5806304
59,0.7816886,0.4034134,-0.5807299
60,0.781727,0.4035939,-0.5808721
61,0.7817299,0.4036367,-0.5809603
62,0.7816129,0.4036723,-0.5808666
63,0.7814496,0.4035639,-0.5810006
64,0.7811686,0.4035948,-0.5811116
65,0.780949,0.4035194,-0.5812017
66,0.7807191,0.403292,-0.5812166
67,0.780454,0.4031509,-0.5811474
68,0.7799662,0.4027719,-0.5809713
69,0.7796205,0.4025215,-0.5808495
70,0.779353,0.4022962,-0.5808221
71,0.7794148,0.4026991,-0.5804673
72,0.7794903,0.4027646,-0.5806121
73,0.7793095,0.4024492,-0.5804159
74,0.7791128,0.4023915,-0.5802846
75,0.7789894,0.4021466,-0.5801945
76,0.7788089,0.4019965,-0.5801035
77,0.7784343,0.4017054,-0.5801044
78,0.7785461,0.4017302,-0.5803294
79,0.7785675,0.4019202,-0.5804532
80,0.7784595,0.4018462,-0.5805463
81,0.7783108,0.4018055,-0.5806499
82,0.7780271,0.4017918,-0.5806503
83,0.7777836,0.4016357,-0.5806797
84,0.7775221,0.4016505,-0.5806631
85,0.7774071,0.401716,-0.5806512
86,0.7772363,0.4018876,-0.580604
87,0.7769963,0.4020111,-0.5806531
88,0.7766574,0.4021669,-0.5805967
89,0.7761058,0.4023524,-0.5803344
90,0.7753316,0.4022096,-0.5800026
91,0.7747483,0.402129,-0.579842
92,0.7742769,0.402675,-0.5792274
93,0.7738199,0.4027553,-0.5792735
94,0.7730227,0.4028501,-0.5792131
95,0.7723994,0.4027804,-0.5793476
96,0.7719553,0.4028733,-0.5793868
97,0.7715592,0.403065,-0.5791858
98,0.7709731,0.4031947,-0.5790946
99,0.7699522,0.4034486,-0.5790423
100,0.7668905,0.4042304,-0.5793695
101,0.7605919,0.4043081,-0.5803044
102,0.7513642,0.4052578,-0.5820031
103,0.7413422,0.405697,-0.5839921
104,0.7280368,0.4058651,-0.5869917
105,0.7152886,0.4051915,-0.588606
106,0.7026091,0.4048186,-0.5895597
107,0.6910135,0.4040031,-0.5906543
108,0.6793658,0.4037181,-0.5907806
109,0.6686622,0.4032612,-0.5903404
110,0.6590691,0.4033191,-0.5892057
111,0.6494812,0.4035279,-0.5882266
112,0.6407137,0.4039138,-0.5852331
113,0.6323051,0.4049179,-0.5810862
114,0.6235934,0.4055448,-0.5765005
115,0.614125,0.4059248,-0.571516
116,0.6042269,0.4069034,-0.565594
