Index,X,Y,Z
0,0.6515794,0.3976454,-0.6664425
1,0.6518255,0.3975385,-0.6665403
2,0.6517299,0.3974788,-0.666593
3,0.6520599,0.3977246,-0.6667308
4,0.6524691,0.3976275,-0.6666166
5,0.652752,0.3975592,-0.6665923
6,0.6531296,0.3977515,-0.6667369
7,0.6532329,0.3979128,-0.667176
8,0.6532657,0.398433,-0.6681101
9,0.6532338,0.3991686,-0.6693212
10,0.6532248,0.3999677,-0.6703791
11,0.6533517,0.4002814,-0.6715465
12,0.6526359,0.4004873,-0.6726273
13,0.6519964,0.4009013,-0.6742864
14,0.6513779,0.4015182,-0.6763027
15,0.6509193,0.4019617,-0.6797944
16,0.6526596,0.4012459,-0.6861777
17,0.6567101,0.3995017,-0.6960763
18,0.6626531,0.3991314,-0.7097762
19,0.6687578,0.3987813,-0.7235495
20,0.6745031,0.399402,-0.7420392
21,0.6783077,0.4007324,-0.7604891
22,0.6794753,0.4016604,-0.7764991
23,0.6777161,0.4024763,-0.7902756
24,0.6768763,0.4035209,-0.80264
25,0.6745201,0.4044249,-0.8109722
26,0.6723624,0.4047668,-0.8172702
27,0.6713325,0.404862,-0.8219672
28,0.6703916,0.4039469,-0.8266239
29,0.6695663,0.4035387,-0.8319054
30,0.6672387,0.4024745,-0.8360036
31,0.6641986,0.4021746,-0.8412484
32,0.6613998,0.4022352,-0.8469236
33,0.6572945,0.4025306,-0.8521109
34,0.6531519,0.4032352,-0.8578341
35,0.6491889,0.4036614,-0.8631851
36,0.6449414,0.4040251,-0.8674225
37,0.640474,0.4044481,-0.8708161
38,0.6365731,0.4045051,-0.8741095
39,0.6324541,0.4044927,-0.8753391
40,0.6287413,0.4047753,-0.8756415
41,0.6254633,0.4048726,-0.8747271
42,0.6233587,0.4048767,-0.8729654
43,0.6229156,0.4049659,-0.8704753
44,0.6227045,0.4047039,-0.8687854
45,0.6259636,0.4043858,-0.8663592
46,0.6301091,0.4038428,-0.8645297
47,0.634183,0.4012611,-0.8645667
48,0.6356598,0.3979631,-0.8636944
