Index,X,Y,Z
0,0.5966362,0.4015397,-0.6117751
1,0.5964565,0.401702,-0.6120522
2,0.5964862,0.4017029,-0.6120682
3,0.5969042,0.4016748,-0.6119034
4,0.5969657,0.4014756,-0.6117599
5,0.5971149,0.4016128,-0.6118714
6,0.5970302,0.4017941,-0.6119881
7,0.5971026,0.4017823,-0.6120066
8,0.597123,0.4017676,-0.6119419
9,0.5972041,0.4015478,-0.6115748
10,0.5972028,0.4013884,-0.6113282
11,0.5973381,0.4013505,-0.6113366
12,0.597383,0.4014487,-0.6114764
13,0.5972652,0.4015651,-0.6116406
14,0.5973507,0.4016309,-0.6117272
15,0.597452,0.4016185,-0.6116323
16,0.5975333,0.401474,-0.6114161
17,0.5975669,0.4013938,-0.6111833
18,0.5975276,0.4012617,-0.6110913
19,0.5975391,0.4012068,-0.6110068
20,0.5976214,0.4012166,-0.6109557
21,0.5976803,0.4011692,-0.6108423
22,0.5977663,0.4010814,-0.6107213
23,0.597886,0.4010249,-0.6105666
24,0.5979066,0.400811,-0.6105161
25,0.5979755,0.4006927,-0.6104063
26,0.5981065,0.4006108,-0.610289
27,0.5982143,0.400474,-0.6102018
28,0.5983918,0.4004282,-0.6100998
29,0.598595,0.4003601,-0.6099638
30,0.5988284,0.4002551,-0.6097022
31,0.5989764,0.4001761,-0.6094702
32,0.5992169,0.4001427,-0.609333
33,0.599338,0.4001641,-0.6093172
34,0.5995802,0.400132,-0.6092447
35,0.5998406,0.400242,-0.6095104
36,0.5999432,0.4005086,-0.6098185
37,0.5998985,0.4007809,-0.610145
38,0.599393,0.401352,-0.6107552
39,0.5988926,0.4019785,-0.6111106
40,0.5977157,0.4024272,-0.6118029
41,0.5965785,0.4031107,-0.6131535
42,0.5946829,0.403308,-0.61581
43,0.5926203,0.4037597,-0.6186727
44,0.5895206,0.4038629,-0.6243463
45,0.5873762,0.4037043,-0.6299199
46,0.5859821,0.3997668,-0.6439503
47,0.5853099,0.397834,-0.6567698
48,0.5851889,0.3962665,-0.6775241
49,0.5837213,0.3955345,-0.6967273
50,0.5765655,0.3990117,-0.7237344
51,0.5694197,0.4019735,-0.7453631
52,0.5584247,0.4042058,-0.7673746
53,0.5469436,0.405121,-0.7871068
54,0.5337059,0.4062721,-0.8050587
55,0.5214626,0.4068443,-0.8209274
56,0.5065224,0.4071215,-0.830416
57,0.4948124,0.4081061,-0.8415747
58,0.4855193,0.4083202,-0.8485311
59,0.4772084,0.4077884,-0.8552981
60,0.4717114,0.407369,-0.8613554
61,0.4662717,0.4068531,-0.8679861
62,0.4634177,0.4057685,-0.8730147
63,0.4617962,0.4047826,-0.8779964
64,0.4607576,0.403632,-0.8829513
65,0.4599693,0.4030949,-0.8881255
66,0.459727,0.4037357,-0.8924545
67,0.4601227,0.4043161,-0.895481
68,0.4614782,0.404703,-0.8964798
69,0.4626414,0.4048885,-0.8973612
70,0.4657125,0.4048,-0.8938287
71,0.4713253,0.4050911,-0.8873535
