Index,X,Y,Z
0,0.6258314,0.3986752,-0.6716523
1,0.6259335,0.398596,-0.6708179
2,0.6257753,0.3983039,-0.6700513
3,0.6258857,0.3980188,-0.6693241
4,0.6263244,0.3978323,-0.6691308
5,0.6265948,0.3977551,-0.6691791
6,0.6266968,0.3977909,-0.6695905
7,0.6267777,0.3982824,-0.6707473
8,0.6266224,0.3986062,-0.6726599
9,0.6263394,0.3992436,-0.6742926
10,0.6257597,0.4002074,-0.676651
11,0.6249875,0.4010281,-0.6790146
12,0.6243506,0.4014047,-0.6808612
13,0.6238382,0.4015439,-0.6828113
14,0.623839,0.4010995,-0.6852894
15,0.6257156,0.3990571,-0.6910973
16,0.6275918,0.398072,-0.6971564
17,0.6315026,0.3980025,-0.7068005
18,0.6352115,0.398152,-0.7166563
19,0.6395568,0.3997695,-0.7311305
20,0.6425735,0.4005508,-0.7429647
21,0.6451505,0.4010612,-0.7558027
22,0.6475717,0.4013238,-0.7684906
23,0.6498964,0.4018885,-0.7803681
24,0.6517676,0.4017722,-0.7920154
25,0.653091,0.4018813,-0.8036349
26,0.653768,0.4023311,-0.8144929
27,0.6536779,0.4026345,-0.8247142
28,0.6524548,0.402703,-0.8341008
29,0.6518685,0.4031537,-0.8431876
30,0.6503138,0.4033168,-0.8500046
31,0.6494709,0.4036008,-0.8575038
32,0.6483737,0.4039599,-0.862988
33,0.6474396,0.4040034,-0.8686587
34,0.6457698,0.4038886,-0.8723004
35,0.6441513,0.4039443,-0.8760115
36,0.6412467,0.4037249,-0.8757097
37,0.6397266,0.4038799,-0.8775641
38,0.6376971,0.4034366,-0.8775343
39,0.6361871,0.4037745,-0.8766828
40,0.6358058,0.404257,-0.8750039
41,0.6362603,0.404648,-0.8726163
42,0.6375353,0.4048714,-0.8703935
43,0.6393528,0.4044719,-0.8691502
44,0.6413314,0.4021237,-0.8684024
45,0.6421036,0.4010422,-0.8667331
46,0.6426322,0.4008538,-0.8651351
47,0.6425542,0.4002094,-0.8637355
48,0.642647,0.4001504,-0.8625617
49,0.6435004,0.4005071,-0.8625587
50,0.6437296,0.4003341,-0.8623627
51,0.6438556,0.4008027,-0.8633056
52,0.6441777,0.4008496,-0.8639763
53,0.6440492,0.4014758,-0.8646095
